agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 21,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-134537,,no,4740,2020-09-10T07:00,,,,11441.62,2833.99,173.09,562.70,54002.8192,827.2592,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,11403.35,38.26,1,A_current_placement,0.8759,29,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 22,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-149766,,no,4740,2020-09-10T07:00,,,,16809.86,8231.59,173.09,562.70,54002.8192,625.3842,54002.8192,194.0000,62,1,0,1.000,1.000,REFUSED_ALL_FULL,16800.95,8.91,1,A_current_placement,1.3210,62,55-69,MALE,0,unimpaired,1,0,1,1
Site 23,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-221864,,no,4740,2020-09-10T07:00,,,,18813.75,10230.63,173.09,562.70,54002.8192,521.9658,54002.8192,194.0000,37,0,0,1.000,1.000,REFUSED_ALL_FULL,18799.99,13.76,1,A_current_placement,1.6517,37,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 24,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-212393,,no,4740,2020-09-10T07:00,,,,11599.85,3029.23,173.09,562.70,54002.8192,620.4642,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,11598.59,1.25,1,A_current_placement,1.1764,49,25-54,MALE,0,unimpaired,0,0,0,0
Site 25,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-178938,,no,4740,2020-09-10T07:00,,,,20940.34,12369.71,173.09,562.70,54002.8192,744.5167,54002.8192,194.0000,34,1,0,1.000,1.000,REFUSED_ALL_FULL,20939.07,1.27,1,A_current_placement,1.2522,34,25-54,MALE,0,unimpaired,1,0,1,1
Site 26,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156554,,no,4740,2020-09-10T07:00,,,,20582.03,11911.44,173.09,562.70,54002.8192,611.4517,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,20480.80,101.23,1,A_current_placement,1.4832,43,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 27,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-167737,,no,4740,2020-09-10T07:00,,,,11270.39,2699.77,173.09,562.70,54002.8192,576.0717,54002.8192,194.0000,41,0,0,1.000,1.000,REFUSED_ALL_FULL,11269.13,1.26,1,A_current_placement,1.2574,41,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 28,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-109714,,no,4740,2020-09-10T07:00,,,,14149.50,5517.15,173.09,562.70,54002.8192,954.7742,54002.8192,194.0000,23,0,0,1.000,1.000,REFUSED_ALL_FULL,14086.51,62.99,1,A_current_placement,0.8082,23,18-24,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 29,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-129965,,no,4740,2020-09-10T07:00,,,,19486.77,10862.41,173.09,562.70,54002.8192,674.3217,54002.8192,194.0000,28,0,0,1.000,1.000,REFUSED_ALL_FULL,19431.77,55.00,1,A_current_placement,1.3111,28,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 30,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-201278,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,18146.99,9561.96,53.68,299.55,5228.7292,496.7717,5228.7292,24.4167,48,0,0,1.000,1.000,SHELTERED,18131.32,15.67,0,A_current_placement,1.7001,48,25-54,MALE,0,unimpaired,0,0,0,0
Site 31,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-201606,,no,4740,2020-09-10T07:00,,,,16530.12,7959.50,173.09,562.70,54002.8192,513.8850,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,16528.86,1.26,1,A_current_placement,1.5970,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 32,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156327,,no,4740,2020-09-10T07:00,,,,15300.86,6715.34,173.09,562.70,54002.8192,776.4700,54002.8192,194.0000,60,0,0,1.000,1.000,REFUSED_ALL_FULL,15284.70,16.16,1,A_current_placement,1.0255,60,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 33,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-212453,,no,4740,2020-09-10T07:00,,,,10941.09,2370.45,173.09,562.70,54002.8192,631.0542,54002.8192,194.0000,67,0,1,1.000,1.000,REFUSED_ALL_FULL,10939.81,1.28,1,A_current_placement,1.1381,67,55-69,FEMALE,0,unimpaired,0,1,1,1
Site 34,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-140607,,no,4740,2020-09-10T07:00,,,,26763.36,18115.07,173.09,562.70,54002.8192,806.9600,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,26684.43,78.93,1,A_current_placement,1.3386,38,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 35,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-167856,,no,4740,2020-09-10T07:00,,,,12213.68,3621.02,173.09,562.70,54002.8192,563.5217,54002.8192,194.0000,30,0,1,1.000,1.000,REFUSED_ALL_FULL,12190.38,23.29,1,A_current_placement,1.3201,30,25-54,MALE,0,unimpaired,0,1,1,1
Site 36,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-134625,,no,4740,2020-09-10T07:00,,,,22884.21,14280.87,173.09,562.70,54002.8192,906.1333,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,22850.23,33.98,1,A_current_placement,1.0907,68,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 37,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-190330,,no,4740,2020-09-10T07:00,,,,14346.83,5776.23,173.09,562.70,54002.8192,613.1308,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,14345.59,1.24,1,A_current_placement,1.2724,64,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 38,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-201433,,no,4740,2020-09-10T07:00,,,,13757.13,5118.40,173.09,562.70,54002.8192,658.7833,54002.8192,194.0000,63,0,0,1.000,1.000,REFUSED_ALL_FULL,13687.76,69.36,1,A_current_placement,1.1661,63,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 39,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-201630,OCC,yes,4740,2020-09-10T07:00,4752,2020-09-10T07:12,12.0,686.31,685.05,17.25,112.10,1366.0542,11.9500,1366.0542,6.2167,22,0,0,1.000,1.000,SHELTERED,685.05,1.26,0,A_current_placement,0.9517,22,18-24,MALE,0,unimpaired,0,0,0,0
Site 40,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-112812,,no,4740,2020-09-10T07:00,,,,14388.72,5818.08,173.09,562.70,54002.8192,510.5050,54002.8192,194.0000,47,0,1,1.000,1.000,REFUSED_ALL_FULL,14387.44,1.28,1,A_current_placement,1.5269,47,25-54,MALE,0,unimpaired,0,1,1,1
Site 41,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-221912,,no,4740,2020-09-10T07:00,,,,10954.98,2384.33,173.09,562.70,54002.8192,690.7075,54002.8192,194.0000,63,0,0,1.000,1.000,REFUSED_ALL_FULL,10953.69,1.29,1,A_current_placement,1.0361,63,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 42,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-178775,,no,4740,2020-09-10T07:00,,,,25606.84,16888.36,173.09,562.70,54002.8192,808.1558,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,25457.72,149.11,1,A_current_placement,1.3021,68,55-69,MALE,0,unimpaired,0,0,0,1
Site 43,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-129985,,no,4740,2020-09-10T07:00,,,,12581.30,4010.67,173.09,562.70,54002.8192,479.6242,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,12580.03,1.27,1,A_current_placement,1.5687,38,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 44,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-109616,,no,4740,2020-09-10T07:00,,,,16007.73,7437.10,173.09,562.70,54002.8192,665.4733,54002.8192,194.0000,34,0,0,1.000,1.000,REFUSED_ALL_FULL,16006.46,1.27,1,A_current_placement,1.2181,34,25-54,MALE,0,unimpaired,0,0,0,0
Site 45,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-130233,,no,4740,2020-09-10T07:00,,,,16023.17,7412.35,173.09,562.70,54002.8192,632.8317,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,15981.71,41.46,1,A_current_placement,1.2803,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 46,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-222246,,no,4740,2020-09-10T07:00,,,,24913.30,16136.49,173.09,562.70,54002.8192,768.2400,54002.8192,194.0000,31,1,0,1.000,1.000,REFUSED_ALL_FULL,24705.85,207.45,1,A_current_placement,1.3446,31,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 47,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-124037,,no,4740,2020-09-10T07:00,,,,19183.18,10585.62,173.09,562.70,54002.8192,947.2900,54002.8192,194.0000,52,1,0,1.000,1.000,REFUSED_ALL_FULL,19154.98,28.20,1,A_current_placement,0.9495,52,25-54,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1
Site 48,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-178846,,no,4740,2020-09-10T07:00,,,,20288.05,11717.23,173.09,562.70,54002.8192,778.8525,54002.8192,194.0000,69,0,0,1.000,1.000,REFUSED_ALL_FULL,20286.59,1.46,1,A_current_placement,1.1774,69,55-69,MALE,0,unimpaired,0,0,0,1
Site 49,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156648,,no,4740,2020-09-10T07:00,,,,11653.77,3083.10,173.09,562.70,54002.8192,555.5550,54002.8192,194.0000,40,0,0,1.000,1.000,REFUSED_ALL_FULL,11652.46,1.32,1,A_current_placement,1.3199,40,25-54,MALE,0,unimpaired,0,0,0,0
Site 50,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156169,,no,4740,2020-09-10T07:00,,,,21924.85,13315.26,173.09,562.70,54002.8192,673.7158,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,21884.62,40.23,1,A_current_placement,1.4062,31,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 51,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-123670,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,56,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,A_current_placement,1.0572,56,55-69,MALE,0,unimpaired,0,0,0,1
Site 52,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-109639,CJ,yes,4740,2020-09-10T07:00,5839,2020-09-11T01:19,1099.0,16401.01,7814.21,53.49,299.55,5205.2250,449.9750,5205.2250,24.3333,33,0,0,1.000,1.000,SHELTERED,16383.57,17.45,0,A_current_placement,1.7950,33,25-54,MALE,0,unimpaired,0,0,0,0
Site 53,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-134691,,no,4740,2020-09-10T07:00,,,,16624.72,8037.93,173.09,562.70,54002.8192,710.0075,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,16607.29,17.43,1,A_current_placement,1.1566,32,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 54,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156223,,no,4740,2020-09-10T07:00,,,,11922.64,3320.86,173.09,562.70,54002.8192,513.2475,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,11890.22,32.41,1,A_current_placement,1.4392,33,25-54,MALE,0,unimpaired,0,0,0,0
Site 55,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-140227,,no,4740,2020-09-10T07:00,,,,10171.68,1565.57,173.09,562.70,54002.8192,605.1867,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,10134.93,36.75,1,A_current_placement,1.1675,53,25-54,MALE,0,unimpaired,0,0,0,0
Site 56,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-112919,,no,4740,2020-09-10T07:00,,,,11066.24,2475.69,173.09,562.70,54002.8192,463.6908,54002.8192,194.0000,42,0,0,1.000,1.000,REFUSED_ALL_FULL,11045.05,21.18,1,A_current_placement,1.5620,42,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 57,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-178699,,no,4740,2020-09-10T07:00,,,,16967.93,8378.51,173.09,562.70,54002.8192,634.5217,54002.8192,194.0000,28,0,1,1.000,1.000,REFUSED_ALL_FULL,16947.87,20.06,1,A_current_placement,1.3015,28,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1
Site 58,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-140315,,no,4740,2020-09-10T07:00,,,,12400.03,3793.14,173.09,562.70,54002.8192,570.2142,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,12362.50,37.53,1,A_current_placement,1.3064,27,25-54,MALE,0,unimpaired,0,0,0,0
Site 59,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-112605,,no,4740,2020-09-10T07:00,,,,15337.51,6694.48,173.09,562.70,54002.8192,879.6475,54002.8192,194.0000,53,1,1,1.000,1.000,REFUSED_ALL_FULL,15263.84,73.68,1,A_current_placement,0.9078,53,25-54,FEMALE,0,unimpaired,1,1,1,1
Site 60,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-112981,,no,4740,2020-09-10T07:00,,,,11348.80,2755.02,173.09,562.70,54002.8192,1022.7867,54002.8192,194.0000,32,1,0,1.000,1.000,REFUSED_ALL_FULL,11324.38,24.42,1,A_current_placement,0.7013,32,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1
Site 61,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-140500,,no,4740,2020-09-10T07:00,,,,10356.52,1757.25,173.09,562.70,54002.8192,500.0233,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,10326.61,29.91,1,A_current_placement,1.4242,27,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 62,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-212368,,no,4740,2020-09-10T07:00,,,,10762.56,2178.04,173.09,562.70,54002.8192,790.1217,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,10747.40,15.16,1,A_current_placement,0.8983,22,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 63,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-156186,,no,4740,2020-09-10T07:00,,,,20375.59,11710.12,173.09,562.70,54002.8192,552.8500,54002.8192,194.0000,42,0,1,1.000,1.000,REFUSED_ALL_FULL,20279.48,96.12,1,A_current_placement,1.6152,42,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 64,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,25-179105,,no,4740,2020-09-10T07:00,,,,13585.75,4996.76,173.09,562.70,54002.8192,878.0300,54002.8192,194.0000,45,0,0,1.000,1.000,REFUSED_ALL_FULL,13566.12,19.63,1,A_current_placement,0.8683,45,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 65,sim-20260725-233034-seed44,6616232434c84b43ee9551f9ba3f5419cf021cb3,44,0bc943324ae6,26-119450,,no,4740,2020-09-10T07:00,,,,20497.99,11895.90,173.09,562.70,54002.8192,633.6292,54002.8192,194.0000,50,0,0,1.000,1.000,REFUSED_ALL_FULL,20465.26,32.73,1,A_current_placement,1.4294,50,25-54,MALE,0,unimpaired,0,0,0,0
