agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 4333,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-149739,-122.564104,45.568386,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,70,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.2394,70,65+,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,1,0,-0.458144,0,0,0,0
Site 4334,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-109729,-122.615399,45.504719,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,42,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5426,42,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.047308,0,0,0,0
Site 4335,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-190677,-122.681630,45.576900,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,63,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.3134,63,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-2.470345,0,0,0,0
Site 4336,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-222029,-122.659877,45.508653,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,37,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5632,37,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.694493,0,0,0,0
Site 4337,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-156270,-122.690522,45.532939,River_District_Navigatio,yes,11820,2020-09-15T05:00,11835,2020-09-15T05:15,15.0,1310.68,1293.14,344.46,984.75,67943.9533,127.1375,67943.9533,126.2667,61,0,0,1.000,1.000,SHELTERED,1293.14,17.54,0,E20_severe_counterfactual_over_D_need_based_admission,1.3844,61,45-64,MALE,0,unimpaired,0,0,0,0,1,120.5750,0.6113,41574.2204,1.000,41574.2204,1,0,0,0,0,-0.036101,0,0,0,0
Site 4338,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-119458,-122.484944,45.486581,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1072,64,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,1,0,-1.177973,0,0,0,0
Site 4339,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-222225,-122.634877,45.560287,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,57,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1752,57,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,-0.898426,0,0,0,0
Site 4340,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-140491,-122.572301,45.480155,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,35,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1924,35,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.989436,0,0,0,0
Site 4341,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-130005,-122.696579,45.527104,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,48,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.2227,48,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,-0.869190,0,0,0,0
Site 4342,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-190500,-122.691182,45.555694,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,51,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.0131,51,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.467643,0,0,0,0
Site 4343,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-201595,-122.652550,45.520462,Jeans_Place,yes,10440,2020-09-14T06:00,10446,2020-09-14T06:06,6.0,509.24,474.44,306.89,984.75,53428.9867,59.4400,53428.9867,103.1167,61,0,0,1.000,1.000,SHELTERED,474.44,34.79,0,E20_severe_counterfactual_over_D_need_based_admission,1.2916,61,45-64,MALE,0,unimpaired,0,0,0,0,1,106.3020,0.6106,32651.7163,1.000,32651.7163,1,0,0,0,0,0.334073,0,0,0,0
Site 4344,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-190637,-122.578642,45.480611,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,72,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1982,72,65+,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.664494,0,0,0,0
Site 4345,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-190496,-122.611461,45.549411,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,30,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5088,30,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.005218,0,0,0,0
Site 4346,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-178747,-122.666548,45.576441,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5371,64,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.152704,0,0,0,0
Site 4347,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145000,-122.665897,45.532467,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,52,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5070,52,45-64,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,1,0,-0.417913,0,0,0,0
Site 4348,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-119304,-122.517048,45.518420,Menlo_Park_SRV,yes,10260,2020-09-14T03:00,10283,2020-09-14T03:23,23.0,2128.14,2094.94,301.40,984.75,51654.8100,250.5275,51654.8100,100.4000,30,1,0,1.000,1.000,SHELTERED,2094.94,33.20,0,E20_severe_counterfactual_over_D_need_based_admission,1.5181,30,18-44,MALE,0,unimpaired,1,0,1,0,1,104.9310,0.6123,31762.4669,1.000,31762.4669,1,0,0,0,0,-1.084925,0,0,0,0
Site 4349,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-102423,-122.654449,45.511576,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,26,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1973,26,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.183294,0,0,0,0
Site 4350,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-156703,-122.622185,45.563388,Walnut_Park_Shelter,yes,9480,2020-09-13T14:00,9527,2020-09-13T14:47,47.0,3171.99,3144.50,255.87,984.75,40628.1000,573.3608,40628.1000,87.8000,39,0,0,1.000,1.000,SHELTERED,3144.50,27.49,0,E20_severe_counterfactual_over_D_need_based_admission,1.1132,39,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,97.6490,0.6150,25362.2354,1.000,25362.2354,1,0,0,1,0,0.412519,0,0,0,0
Site 4351,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-190433,-122.620572,45.482776,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,20,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.2651,20,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.675584,0,0,0,0
Site 4352,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145168,-122.661270,45.565266,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,41,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.7921,41,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.201714,0,0,0,0
Site 4353,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-130227,-122.693717,45.532745,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,61,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.2431,61,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-1.027977,0,0,0,0
Site 4354,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-156160,-122.660138,45.525193,Jeans_Place,yes,18660,2020-09-19T23:00,18666,2020-09-19T23:06,6.0,642.70,614.44,424.94,984.75,132200.1417,30.7300,132200.1417,240.1167,55,0,0,1.000,1.000,SHELTERED,614.44,28.26,0,E20_severe_counterfactual_over_D_need_based_admission,1.7837,55,45-64,MALE,0,unimpaired,0,0,0,0,1,189.8720,0.6103,80673.1237,1.000,80673.1237,1,0,0,0,0,0.172166,0,0,0,0
Site 4355,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-221863,-122.567476,45.479606,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,42,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5411,42,18-44,FEMALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.000309,0,0,0,0
Site 4356,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145022,-122.577748,45.546337,Roseway_Inn_Motel_Shelte,yes,7080,2020-09-11T22:00,7111,2020-09-11T22:31,31.0,2230.78,2229.50,141.80,524.25,16806.2167,168.5883,16806.2167,47.5333,40,0,0,1.000,1.000,SHELTERED,2229.50,1.28,0,E20_severe_counterfactual_over_D_need_based_admission,1.1846,40,18-44,MALE,0,unimpaired,0,0,0,1,1,72.8170,0.6144,10422.0664,1.000,10422.0664,1,0,0,0,0,1.430492,0,0,0,0
Site 4357,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-130077,-122.704861,45.539501,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,43,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1400,43,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,1,0,-0.987009,0,0,0,0
Site 4358,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-140282,-122.508094,45.523217,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,30,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.4448,30,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.495625,0,0,0,0
Site 4359,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145223,-122.648948,45.535814,Jeans_Place,yes,6360,2020-09-11T10:00,6386,2020-09-11T10:26,26.0,1732.22,1693.61,119.41,524.25,12709.0600,130.2600,12709.0600,35.4500,35,0,0,1.000,1.000,SHELTERED,1693.61,38.61,0,E20_severe_counterfactual_over_D_need_based_admission,1.0943,35,18-44,MALE,0,unimpaired,0,0,0,1,1,65.3620,0.6141,7884.0892,1.000,7884.0892,1,0,1,0,0,0.163473,0,0,0,0
Site 4360,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-109389,-122.499002,45.518128,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,60,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.9175,60,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.409839,0,0,0,0
Site 4361,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-140193,-122.577225,45.465642,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,54,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.2707,54,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,1,0,0.476800,0,0,0,0
Site 4362,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-167570,-122.654369,45.577331,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,28,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.3870,28,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,-2.613187,0,0,0,0
Site 4363,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-109656,-122.661929,45.521830,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,32,0,1,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.9626,32,18-44,FEMALE,0,unimpaired,0,1,1,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,0.047576,0,0,0,0
Site 4364,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-119408,-122.697602,45.553296,Arbor_Lodge_Shelter,yes,17340,2020-09-19T01:00,17382,2020-09-19T01:42,42.0,3847.56,3811.03,426.26,984.75,123486.8942,442.2250,123486.8942,218.7167,54,0,0,1.000,1.000,SHELTERED,3811.03,36.52,0,E20_severe_counterfactual_over_D_need_based_admission,1.5149,54,45-64,MALE,0,unimpaired,0,0,0,1,1,177.4240,0.6124,75773.6527,1.000,75773.6527,1,0,0,0,0,0.481544,0,0,0,0
Site 4365,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-112710,-122.559673,45.495670,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,26,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5543,26,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,1,0,0.969646,0,0,0,0
Site 4366,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-178985,-122.491915,45.550571,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,37,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.9210,37,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,0.820690,0,0,0,0
Site 4367,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-119482,-122.687208,45.556245,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,18,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.5798,18,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,-0.926574,0,0,0,0
Site 4368,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-102493,-122.683923,45.479915,River_District_Navigatio,yes,17460,2020-09-19T03:00,17592,2020-09-19T05:12,132.0,10825.96,3871.12,428.08,984.75,125513.8758,1230.3542,125513.8758,222.2167,59,1,0,1.000,1.000,SHELTERED,10668.63,157.33,4,E20_severe_counterfactual_over_D_need_based_admission,1.3856,59,45-64,MALE,0,unimpaired,1,0,1,0,1,181.0740,0.6176,77806.1220,1.000,77806.1220,1,0,0,1,0,0.372115,0,0,0,0
Site 4369,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-167788,-122.570794,45.530891,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,19,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1782,19,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.732169,0,0,0,0
Site 4370,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-129799,-122.584560,45.535050,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.8001,64,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.630529,0,0,0,0
Site 4371,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-119403,-122.758590,45.602350,St_Johns_Village,yes,12780,2020-09-15T21:00,12820,2020-09-15T21:40,40.0,1944.88,1872.34,347.14,984.75,74172.4742,200.0333,74172.4742,142.6833,40,0,0,1.000,1.000,SHELTERED,1872.34,72.54,0,E20_severe_counterfactual_over_D_need_based_admission,0.8093,40,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,131.0100,0.6132,45447.2429,1.000,45447.2429,1,0,0,0,0,0.806960,0,0,0,0
Site 4372,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-140336,-122.568455,45.466115,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,59,1,1,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1659,59,45-64,MALE,0,unimpaired,1,1,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.096953,0,0,0,0
Site 4373,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-167640,-122.540910,45.504083,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,55,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,0.6516,55,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,0.757967,0,0,0,0
Site 4374,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-140132,-122.523210,45.502008,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,48,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.1467,48,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-1.372468,0,0,0,0
Site 4375,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-109731,-122.579664,45.517703,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,25,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.4863,25,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.237340,0,0,0,0
Site 4376,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-149835,-122.666259,45.537028,River_District_Navigatio,yes,840,2020-09-07T14:00,855,2020-09-07T14:15,15.0,1279.30,1242.56,11.26,25.30,160.3867,6.3250,160.3867,0.0000,24,0,0,1.000,1.000,SHELTERED,1242.56,36.75,0,E20_severe_counterfactual_over_D_need_based_admission,1.4214,24,18-44,FEMALE,0,unimpaired,0,0,0,1,1,8.9450,0.6277,104.2241,1.000,104.2241,1,0,0,0,0,0.282270,0,0,0,0
Site 4377,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-201332,-122.552825,45.534165,Roseway_Inn_Motel_Shelte,yes,17400,2020-09-19T02:00,17431,2020-09-19T02:31,31.0,3492.31,3436.27,426.79,984.75,123990.1033,314.0817,123990.1033,219.5333,62,0,1,1.000,1.000,SHELTERED,3436.27,56.03,0,E20_severe_counterfactual_over_D_need_based_admission,1.8252,62,45-64,MALE,1,ambulant_impaired_no_aid,0,1,1,0,1,177.7370,0.6118,75951.1855,1.000,75951.1855,1,0,0,0,0,-0.323326,0,0,0,0
Site 4378,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-112949,-122.559490,45.555800,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,32,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.7396,32,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,-0.833381,0,0,0,0
Site 4379,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-156667,-122.556493,45.470215,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,72,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.3707,72,65+,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,2.125283,0,0,0,0
Site 4380,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145120,-122.566985,45.502008,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,52,0,1,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.4409,52,45-64,MALE,1,ambulant_impaired_no_aid,0,1,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,0.033953,0,0,0,0
Site 4381,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-145333,-122.641137,45.529903,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,34,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5725,34,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,-0.395949,0,0,0,0
Site 4382,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,26-149683,-122.672331,45.521261,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,29,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.3049,29,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-2.071419,0,0,0,0
Site 4383,sim-20260730-020543-seed42,495d845a083bd4d362fd093f9acb64f455347c1b,42,9978eac662e3,25-134659,-122.690978,45.516380,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,54,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E20_severe_counterfactual_over_D_need_based_admission,1.5100,54,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-1.785234,0,0,0,0
