agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 0,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-167975,-122.681054,45.556943,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,28,1,1,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.0761,28,18-44,MALE,0,unimpaired,1,1,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,2.024158,0,0,0,0
Site 1,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-222229,-122.527433,45.497222,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,59,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.6663,59,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.705888,0,0,0,0
Site 2,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-179260,-122.670770,45.523852,Doreens_Place,yes,7080,2020-09-11T22:00,7090,2020-09-11T22:10,10.0,935.50,897.82,358.03,1328.80,42307.4292,137.8500,42307.4292,75.1833,61,0,0,1.000,1.000,SHELTERED,897.82,37.68,0,E18_severe_counterfactual_over_A_present_day,1.4512,61,45-64,MALE,0,unimpaired,0,0,0,0,1,72.2500,0.6114,25946.7603,1.000,25946.7603,1,0,1,0,0,0.237415,0,0,0,0
Site 3,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-149715,-122.697930,45.540541,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,74,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.0838,74,65+,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.082060,0,0,0,0
Site 4,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-167871,-122.568606,45.463927,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,25,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.3864,25,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.852058,0,0,0,0
Site 5,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-140306,-122.538081,45.557645,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,77,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.7639,77,65+,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-0.089325,0,0,0,0
Site 6,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-123572,-122.675985,45.519410,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,56,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2949,56,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.988523,0,0,0,0
Site 7,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-145307,-122.679788,45.586104,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,32,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.3940,32,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.511636,0,0,0,0
Site 8,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-167592,-122.637441,45.527457,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,60,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.0986,60,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,1.062683,0,0,0,0
Site 9,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-130108,-122.535496,45.480826,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,46,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2342,46,45-64,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.253688,0,0,0,0
Site 10,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-178796,-122.511489,45.492151,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,43,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.6167,43,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.556282,0,0,0,0
Site 11,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-123721,-122.653765,45.505920,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,64,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2649,64,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,2.077763,0,0,0,0
Site 12,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-212228,-122.511671,45.498392,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,50,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.4983,50,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,0,0,-2.751109,0,0,0,0
Site 13,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-112763,-122.484579,45.492951,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,54,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5130,54,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,-0.528698,0,0,0,0
Site 14,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-150129,-122.660968,45.504883,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,50,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.7717,50,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.503026,0,0,0,0
Site 15,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-178967,-122.680830,45.512803,,no,18000,2020-09-19T12:00,,,,26755.67,995.03,852.57,2496.10,387918.1692,10102.8567,387918.1692,342.0000,49,0,0,1.000,1.000,UNREACHABLE,26754.41,1.26,16,E18_severe_counterfactual_over_A_present_day,0.6173,49,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,289.8047,0.6369,246833.9684,1.000,246833.9684,1,0,0,1,0,0.975900,0,0,0,0
Site 16,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-109302,-122.552952,45.472818,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,22,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.3310,22,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.816248,0,0,0,0
Site 17,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-167738,-122.604396,45.497195,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,54,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.6814,54,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,-0.530052,0,0,0,0
Site 18,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-112734,-122.660406,45.498307,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,37,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.4578,37,18-44,OTHER,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,0.225714,0,0,0,0
Site 19,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-123807,-122.575214,45.503289,Laurelwood_Center,yes,10620,2020-09-14T09:00,10655,2020-09-14T09:35,35.0,3372.05,1245.92,787.29,2496.10,139810.2942,697.3750,139810.2942,134.6000,37,0,0,1.000,1.000,SHELTERED,3350.51,21.53,1,E18_severe_counterfactual_over_A_present_day,1.5963,37,18-44,MALE,0,unimpaired,0,0,0,0,0,108.9150,0.6133,85988.6282,1.000,85988.6282,1,0,1,1,0,0.670261,0,0,0,0
Site 20,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-221906,-122.557160,45.559430,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,57,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.6137,57,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,0,0,-0.464988,0,0,0,0
Site 21,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-112757,-122.543299,45.533519,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,21,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.9187,21,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.790964,0,0,0,0
Site 22,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-129822,-122.648104,45.517110,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,73,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.6666,73,65+,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.873132,0,0,0,0
Site 23,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-221916,-122.584237,45.500082,Lilac_Meadows,yes,960,2020-09-07T16:00,964,2020-09-07T16:04,4.0,396.51,368.80,42.04,365.95,675.4400,24.3967,675.4400,2.0833,26,0,0,1.000,1.000,SHELTERED,368.80,27.71,0,E18_severe_counterfactual_over_A_present_day,1.5029,26,18-44,MALE,0,unimpaired,0,0,0,0,0,9.8680,0.6142,436.6590,1.000,436.6590,1,0,0,0,0,1.651919,0,0,0,0
Site 24,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-212331,-122.634292,45.461814,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,52,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1691,52,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-1.734599,0,0,0,0
Site 25,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-221911,-122.694851,45.528372,River_District_Navigatio,yes,8940,2020-09-13T05:00,8982,2020-09-13T05:42,42.0,1545.55,1517.97,592.05,2496.10,88630.3892,1094.7300,88630.3892,106.7167,64,0,0,1.000,1.000,SHELTERED,1517.97,27.58,0,E18_severe_counterfactual_over_A_present_day,0.6033,64,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,92.0240,0.6147,55170.2147,1.000,55170.2147,1,0,0,0,0,-0.244102,0,0,0,0
Site 26,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-156445,-122.653676,45.514258,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,61,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5138,61,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.453701,0,0,0,0
Site 27,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-112666,-122.656086,45.514304,Clark_Center,yes,2760,2020-09-08T22:00,2769,2020-09-08T22:09,9.0,687.38,657.01,70.11,497.25,3235.6108,2.6250,3235.6108,9.0000,20,0,0,1.000,1.000,SHELTERED,657.01,30.37,0,E18_severe_counterfactual_over_A_present_day,1.1475,20,18-44,MALE,0,unimpaired,0,0,0,1,1,28.3030,0.6133,1976.3739,1.000,1976.3739,1,0,0,0,0,0.634853,0,0,0,0
Site 28,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-112538,-122.661629,45.520568,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,20,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5602,20,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.742944,0,0,0,0
Site 29,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-119671,-122.567017,45.533900,Roseway_Inn_Motel_Shelte,yes,11940,2020-09-15T07:00,11985,2020-09-15T07:45,45.0,4262.94,4185.05,876.75,2496.10,175131.5275,846.3750,175131.5275,156.7667,32,0,0,1.000,1.000,SHELTERED,4185.05,77.89,0,E18_severe_counterfactual_over_A_present_day,1.5771,32,18-44,MALE,0,unimpaired,0,0,0,0,0,122.6050,0.6138,107685.0705,1.000,107685.0705,1,0,1,0,0,0.621890,0,0,0,0
Site 30,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-156604,-122.732737,45.586947,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,60,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2668,60,45-64,FEMALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,1,0,-1.540408,0,0,0,0
Site 31,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-212115,-122.670786,45.526476,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,18,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5452,18,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-1.150424,0,0,0,0
Site 32,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-102540,-122.689669,45.511424,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,18,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2693,18,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.808055,0,0,0,0
Site 33,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-145224,-122.764642,45.579596,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,53,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.3298,53,45-64,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.244662,0,0,0,0
Site 34,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-156610,-122.518603,45.526421,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,45,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5173,45,45-64,FEMALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.945159,0,0,0,0
Site 35,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-201644,-122.687600,45.562200,Walnut_Park_Shelter,yes,7320,2020-09-12T02:00,7974,2020-09-12T12:54,654.0,37868.58,1707.94,420.68,1328.80,55908.5983,10530.3675,55908.5983,89.9167,59,0,0,1.000,1.000,SHELTERED,37839.97,28.61,11,E18_severe_counterfactual_over_A_present_day,0.9740,59,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,92.0780,0.6928,44739.9162,1.000,44739.9162,1,0,0,1,0,2.451029,0,0,0,0
Site 36,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-145015,-122.677141,45.507319,Queer_Affinity_Village,yes,5220,2020-09-10T15:00,5234,2020-09-10T15:14,14.0,1035.00,993.05,123.67,1291.35,10788.0317,301.3150,10788.0317,44.2500,22,0,0,1.000,1.000,SHELTERED,993.05,41.96,0,E18_severe_counterfactual_over_A_present_day,1.2068,22,18-44,MALE,0,unimpaired,0,0,0,1,1,53.4480,0.6127,6885.0275,1.000,6885.0275,1,0,0,0,0,-0.419099,0,0,0,0
Site 37,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-123905,-122.686788,45.515802,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,27,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1605,27,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.496292,0,0,0,0
Site 38,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-149709,-122.682669,45.588950,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,52,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.5654,52,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,1,0,-0.879287,0,0,0,0
Site 39,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-150087,-122.687449,45.529281,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,22,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1947,22,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-0.371294,0,0,0,0
Site 40,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-102045,-122.575190,45.466922,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1165,64,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.208997,0,0,0,0
Site 41,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-178808,-122.633638,45.497500,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,22,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.3851,22,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.014400,0,0,0,0
Site 42,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-145308,-122.682333,45.547791,River_District_Navigatio,yes,4680,2020-09-10T06:00,4710,2020-09-10T06:30,30.0,2529.07,2524.74,75.18,497.25,5901.4900,104.1250,5901.4900,35.5167,34,0,0,1.000,1.000,SHELTERED,2524.74,4.33,0,E18_severe_counterfactual_over_A_present_day,1.3880,34,18-44,FEMALE,0,unimpaired,0,0,0,0,0,48.3900,0.6164,3705.0752,1.000,3705.0752,1,0,0,0,0,-0.192093,0,0,0,0
Site 43,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-190729,-122.692392,45.518361,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,27,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.4102,27,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.044169,0,0,0,0
Site 44,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-149705,-122.661165,45.465382,Willamette_Center,yes,7080,2020-09-11T22:00,7156,2020-09-11T23:16,76.0,3000.21,2977.13,362.33,1328.80,43214.4058,1044.8267,43214.4058,76.2833,32,0,1,1.000,1.000,SHELTERED,2977.13,23.08,0,E18_severe_counterfactual_over_A_present_day,0.6578,32,18-44,MALE,1,ambulant_impaired_no_aid,0,1,1,0,1,74.0320,0.6207,27416.0625,1.000,27416.0625,1,0,0,1,0,1.854619,0,0,0,0
Site 45,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-149980,-122.580358,45.568157,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,38,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1006,38,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,1,0,-0.550412,0,0,0,0
Site 46,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-190456,-122.600432,45.497465,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,20,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,0.5140,20,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.174189,0,0,0,0
Site 47,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-212243,-122.678436,45.525805,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,28,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.4379,28,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.869023,0,0,0,0
Site 48,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-102026,-122.725557,45.593719,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,21,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1574,21,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.234415,0,0,0,0
Site 49,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-134257,-122.542917,45.522609,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,61,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.1978,61,45-64,MALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.461414,0,0,0,0
Site 50,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-167812,-122.682883,45.556233,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,50,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2693,50,45-64,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.943578,0,0,0,0
Site 51,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,26-119730,-122.508095,45.513815,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,51,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.6447,51,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.515093,0,0,0,0
Site 52,sim-20260730-032037-seed42,257017dd865031b8116de3093e9011dc8429f237,42,1452dc1cb369,25-201619,-122.566151,45.482745,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,45,0,1,1.000,1.000,UNAWARE,0.00,0.00,0,E18_severe_counterfactual_over_A_present_day,1.2476,45,45-64,MALE,0,unimpaired,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.609577,0,0,0,0
