shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,270,true,270,270,405,1.0000,8610.84
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,536,true,536,536,540,1.0000,32308.41
Clark_Center,Clark Center,-122.661942,45.512502,276,true,276,276,134,1.0000,597.95
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,276,true,0,0,0,0.0000,
Jeans_Place,Jean's Place,-122.654323,45.523278,184,true,184,184,168,1.0000,527.26
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,368,true,368,368,281,1.0000,2034.85
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,306,true,306,306,160,1.0000,1527.80
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,220,true,220,220,597,1.0000,2891.58
Willamette_Center,Willamette Center,-122.649327,45.485729,398,true,398,398,154,1.0000,2580.68
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,220,true,220,220,136,1.0000,1323.40
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,233,true,233,233,262,1.0000,10750.55
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,459,true,459,459,1059,1.0000,4095.12
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,159,true,2,2,0,0.0126,3874.32
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,165,true,15,15,0,0.0909,24770.10
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,64,true,64,64,120,1.0000,6481.68
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,61,true,61,61,36,1.0000,12424.63
Avalon_Village,Avalon Village,-122.647011,45.504545,34,true,34,34,235,1.0000,884.05
Beacon_Village,Beacon Village,-122.585163,45.527605,34,true,34,34,186,1.0000,806.83
Dignity_Village,Dignity Village,-122.635880,45.590779,202,true,202,202,903,1.0000,16399.48
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,129,true,129,129,261,1.0000,1533.06
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,64,true,64,64,146,1.0000,8102.00
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,98,true,98,98,153,1.0000,1086.83
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,34,true,34,34,234,1.0000,596.10
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,34,true,34,34,20,1.0000,1736.04
St_Johns_Village,St Johns Village,-122.750203,45.590193,64,true,64,64,137,1.0000,602.26
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,389,true,389,389,455,1.0000,2384.36
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,92,true,92,92,232,1.0000,529.42
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,92,true,92,92,92,1.0000,906.61
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,101,true,101,101,118,1.0000,483.35
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,187,true,187,187,249,1.0000,17703.33
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,202,true,202,202,22,1.0000,2120.38
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,129,true,129,129,202,1.0000,499.47
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,116,true,116,116,131,1.0000,711.61
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,276,true,276,276,440,1.0000,1628.15
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,168,true,168,168,584,1.0000,1349.98
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,202,true,202,202,60,1.0000,1697.78
