agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 847,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102217,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,16516.38,7885.88,53.64,299.55,5224.0283,474.3242,5224.0283,24.4,45,0,0,1.0,1.0,SHELTERED,16455.24,61.14,0,A_current_placement,1.7128,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 850,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140279,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,20087.65,11479.49,53.72,299.55,5233.43,524.765,5233.43,24.4333,50,0,1,1.0,1.0,SHELTERED,20048.85,38.8,0,A_current_placement,1.6792,50,25-54,MALE,0,unimpaired,0,1,1,1
Site 852,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112923,OCC,yes,4740,2020-09-10T07:00,4746.0,2020-09-10T07:06,6.0,569.97,555.5,17.19,112.1,1360.0792,5.975,1360.0792,6.1167,33,0,0,1.0,1.0,SHELTERED,555.5,14.48,0,A_current_placement,1.3773,33,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 858,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178839,OCC,yes,4740,2020-09-10T07:00,4753.0,2020-09-10T07:13,13.0,1172.99,1147.8,17.26,112.1,1367.05,12.9458,1367.05,6.2333,40,0,0,1.0,1.0,SHELTERED,1147.8,25.19,0,A_current_placement,1.4437,40,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 861,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123736,OCC,yes,4740,2020-09-10T07:00,4753.0,2020-09-10T07:13,13.0,1203.54,1189.34,17.26,112.1,1367.05,12.9458,1367.05,6.2333,38,0,0,1.0,1.0,SHELTERED,1189.34,14.19,0,A_current_placement,1.5232,38,25-54,MALE,0,unimpaired,0,0,0,0
Site 865,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112587,CJ,yes,4740,2020-09-10T07:00,5842.0,2020-09-11T01:22,1102.0,16830.1,8236.39,53.6,299.55,5219.3275,471.8417,5219.3275,24.3833,52,0,1,1.0,1.0,SHELTERED,16805.75,24.35,0,A_current_placement,1.728,52,25-54,MALE,0,unimpaired,0,1,1,1
Site 867,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190504,OCC,yes,4740,2020-09-10T07:00,4755.0,2020-09-10T07:15,15.0,1059.12,1028.38,17.27,112.1,1369.0417,14.9375,1369.0417,6.2667,44,0,0,1.0,1.0,SHELTERED,1028.38,30.74,0,A_current_placement,1.1628,44,25-54,MALE,0,unimpaired,0,0,0,0
Site 870,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-150000,OCC,yes,4740,2020-09-10T07:00,4753.0,2020-09-10T07:13,13.0,943.53,920.57,17.26,112.1,1367.05,12.9458,1367.05,6.2333,59,0,0,1.0,1.0,SHELTERED,920.57,22.96,0,A_current_placement,1.209,59,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 877,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134358,OCC,yes,4740,2020-09-10T07:00,4747.0,2020-09-10T07:07,7.0,530.43,522.39,17.2,112.1,1361.075,6.9708,1361.075,6.1333,65,0,0,1.0,1.0,SHELTERED,522.39,8.04,0,A_current_placement,1.1544,65,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 881,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212364,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,21834.41,13198.0,53.64,299.55,5224.0283,537.565,5224.0283,24.4,27,0,0,1.0,1.0,SHELTERED,21767.36,67.05,0,A_current_placement,1.705,27,25-54,MALE,0,unimpaired,0,0,0,0
Site 889,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112673,OCC,yes,4740,2020-09-10T07:00,4748.0,2020-09-10T07:08,8.0,558.44,557.11,17.21,112.1,1362.0708,7.9667,1362.0708,6.15,59,0,0,1.0,1.0,SHELTERED,557.11,1.32,0,A_current_placement,1.1518,59,55-69,MALE,0,unimpaired,0,0,0,1
Site 904,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123782,CJ,yes,4740,2020-09-10T07:00,5842.0,2020-09-11T01:22,1102.0,13445.56,4849.9,53.6,299.55,5219.3275,437.595,5219.3275,24.3833,33,0,0,1.0,1.0,SHELTERED,13419.26,26.3,0,A_current_placement,1.7224,33,25-54,MALE,0,unimpaired,0,0,0,0
Site 943,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134537,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,11441.62,2833.99,53.64,299.55,5224.0283,422.3792,5224.0283,24.4,36,0,0,1.0,1.0,SHELTERED,11403.35,38.26,0,A_current_placement,1.7139,36,25-54,MALE,0,unimpaired,0,0,0,0
Site 966,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190513,CJ,yes,4740,2020-09-10T07:00,5839.0,2020-09-11T01:19,1099.0,18581.07,10010.43,53.49,299.55,5205.225,472.1583,5205.225,24.3333,36,0,0,1.0,1.0,SHELTERED,18579.79,1.28,0,A_current_placement,1.8034,36,25-54,MALE,0,unimpaired,0,0,0,0
Site 973,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-221992,OCC,yes,4740,2020-09-10T07:00,4747.0,2020-09-10T07:07,7.0,587.41,553.74,17.2,112.1,1361.075,6.9708,1361.075,6.1333,51,0,0,1.0,1.0,SHELTERED,553.74,33.66,0,A_current_placement,1.232,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 983,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-130246,OCC,yes,4740,2020-09-10T07:00,4749.0,2020-09-10T07:09,9.0,819.55,790.52,17.22,112.1,1363.0667,8.9625,1363.0667,6.1667,60,0,0,1.0,1.0,SHELTERED,790.52,29.02,0,A_current_placement,1.3984,60,55-69,MALE,0,unimpaired,0,0,0,1
Site 989,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119618,OCC,yes,4740,2020-09-10T07:00,4747.0,2020-09-10T07:07,7.0,593.93,555.5,17.2,112.1,1361.075,6.9708,1361.075,6.1333,52,0,0,1.0,1.0,SHELTERED,555.5,38.43,0,A_current_placement,1.3802,52,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 991,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212163,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1219.77,1203.41,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,50,0,0,1.0,1.0,SHELTERED,1203.41,16.36,0,A_current_placement,1.6796,50,25-54,MALE,0,unimpaired,0,0,0,0
Site 1026,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102089,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,16037.96,7449.25,53.72,299.55,5233.43,480.3983,5233.43,24.4333,26,0,0,1.0,1.0,SHELTERED,16018.61,19.35,0,A_current_placement,1.6766,26,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1029,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-130246,OCC,yes,4740,2020-09-10T07:00,4748.0,2020-09-10T07:08,8.0,819.55,790.52,17.21,112.1,1362.0708,7.9667,1362.0708,6.15,30,0,0,1.0,1.0,SHELTERED,790.52,29.02,0,A_current_placement,1.7028,30,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1058,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119403,CJ,yes,4740,2020-09-10T07:00,5844.0,2020-09-11T01:24,1104.0,21350.46,12708.56,53.68,299.55,5228.7292,537.4208,5228.7292,24.4167,69,0,1,1.0,1.0,SHELTERED,21277.92,72.54,0,A_current_placement,1.6889,69,55-69,MALE,0,unimpaired,0,1,1,1
Site 1059,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102451,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,15109.04,6502.66,53.64,299.55,5224.0283,458.7958,5224.0283,24.4,53,0,0,1.0,1.0,SHELTERED,15072.02,37.03,0,A_current_placement,1.7064,53,25-54,MALE,0,unimpaired,0,0,0,0
Site 1071,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123793,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1276.84,1266.37,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,45,0,0,1.0,1.0,SHELTERED,1266.37,10.47,0,A_current_placement,1.7456,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 1102,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167636,CJ,yes,4740,2020-09-10T07:00,5841.0,2020-09-11T01:21,1101.0,20217.56,11631.25,53.57,299.55,5214.6267,502.6342,5214.6267,24.3667,48,0,0,1.0,1.0,SHELTERED,20200.61,16.95,0,A_current_placement,1.742,48,25-54,MALE,0,unimpaired,0,0,0,0
Site 1106,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178896,CJ,yes,4740,2020-09-10T07:00,5838.0,2020-09-11T01:18,1098.0,19257.68,10656.53,53.45,299.55,5200.5242,474.1125,5200.5242,24.3167,47,0,0,1.0,1.0,SHELTERED,19225.89,31.8,0,A_current_placement,1.8155,47,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1112,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212515,CJ,yes,4740,2020-09-10T07:00,5840.0,2020-09-11T01:20,1100.0,19733.5,11162.9,53.53,299.55,5209.9258,491.2783,5209.9258,24.35,43,1,0,1.0,1.0,SHELTERED,19732.26,1.24,0,A_current_placement,1.7644,43,25-54,MALE,0,unimpaired,1,0,1,1
Site 1117,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-221983,OCC,yes,4740,2020-09-10T07:00,4754.0,2020-09-10T07:14,14.0,1054.92,1030.83,17.27,112.1,1368.0458,13.9417,1368.0458,6.25,30,0,0,1.0,1.0,SHELTERED,1030.83,24.09,0,A_current_placement,1.2502,30,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 1121,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-221933,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,11010.37,2390.48,53.72,299.55,5233.43,428.7933,5233.43,24.4333,39,0,0,1.0,1.0,SHELTERED,10959.84,50.53,0,A_current_placement,1.6722,39,25-54,MALE,0,unimpaired,0,0,0,0
Site 1122,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109697,OCC,yes,4740,2020-09-10T07:00,4754.0,2020-09-10T07:14,14.0,1408.65,1388.89,17.27,112.1,1368.0458,13.9417,1368.0458,6.25,23,0,0,1.0,1.0,SHELTERED,1388.89,19.75,0,A_current_placement,1.6347,23,18-24,MALE,0,unimpaired,0,0,0,0
Site 1125,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123958,OCC,yes,4740,2020-09-10T07:00,4746.0,2020-09-10T07:06,6.0,703.22,672.74,17.19,112.1,1360.0792,5.975,1360.0792,6.1167,37,0,0,1.0,1.0,SHELTERED,672.74,30.47,0,A_current_placement,1.7937,37,25-54,MALE,0,unimpaired,0,0,0,0
Site 1133,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167728,CJ,yes,4740,2020-09-10T07:00,5844.0,2020-09-11T01:24,1104.0,20317.79,11710.12,53.68,299.55,5228.7292,521.1733,5228.7292,24.4167,30,0,0,1.0,1.0,SHELTERED,20279.48,38.31,0,A_current_placement,1.697,30,25-54,MALE,0,unimpaired,0,0,0,0
Site 1138,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156335,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,15780.6,7131.51,53.72,299.55,5233.43,477.0708,5233.43,24.4333,21,0,0,1.0,1.0,SHELTERED,15700.87,79.73,0,A_current_placement,1.6773,21,18-24,MALE,0,unimpaired,0,0,0,0
Site 1146,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201723,OCC,yes,4740,2020-09-10T07:00,4753.0,2020-09-10T07:13,13.0,1170.59,1147.8,17.26,112.1,1367.05,12.9458,1367.05,6.2333,52,0,0,1.0,1.0,SHELTERED,1147.8,22.79,0,A_current_placement,1.4073,52,25-54,MALE,0,unimpaired,0,0,0,0
Site 1147,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140147,CJ,yes,4740,2020-09-10T07:00,5837.0,2020-09-11T01:17,1097.0,12247.99,3652.78,53.41,299.55,5195.8233,400.1492,5195.8233,24.3,45,0,0,1.0,1.0,SHELTERED,12222.14,25.86,0,A_current_placement,1.8363,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 1158,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119761,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,17481.3,8871.91,53.64,299.55,5224.0283,485.4158,5224.0283,24.4,46,0,0,1.0,1.0,SHELTERED,17441.27,40.03,0,A_current_placement,1.7059,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 1170,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178776,CJ,yes,4740,2020-09-10T07:00,5842.0,2020-09-11T01:22,1102.0,11020.42,2433.05,53.6,299.55,5219.3275,413.695,5219.3275,24.3833,49,0,0,1.0,1.0,SHELTERED,11002.41,18.01,0,A_current_placement,1.7255,49,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1175,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201641,OCC,yes,4740,2020-09-10T07:00,4754.0,2020-09-10T07:14,14.0,1417.71,1385.2,17.27,112.1,1368.0458,13.9417,1368.0458,6.25,46,0,0,1.0,1.0,SHELTERED,1385.2,32.51,0,A_current_placement,1.633,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 1179,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212233,CJ,yes,4740,2020-09-10T07:00,5840.0,2020-09-11T01:20,1100.0,11765.33,3136.56,53.53,299.55,5209.9258,410.2683,5209.9258,24.35,56,0,0,1.0,1.0,SHELTERED,11705.92,59.41,0,A_current_placement,1.7839,56,55-69,MALE,0,unimpaired,0,0,0,1
Site 1192,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-222107,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,18709.88,10038.67,53.72,299.55,5233.43,509.2367,5233.43,24.4333,56,0,0,1.0,1.0,SHELTERED,18608.03,101.86,0,A_current_placement,1.677,56,55-69,MALE,0,unimpaired,0,0,0,1
Site 1197,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123959,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1239.23,1193.73,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,57,0,0,1.0,1.0,SHELTERED,1193.73,45.5,0,A_current_placement,1.6054,57,55-69,MALE,0,unimpaired,0,0,0,1
Site 1230,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-222023,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,12340.27,3745.84,53.64,299.55,5224.0283,431.3417,5224.0283,24.4,52,1,0,1.0,1.0,SHELTERED,12315.2,25.07,0,A_current_placement,1.7127,52,25-54,MALE,0,unimpaired,1,0,1,1
Site 1232,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-222259,CJ,yes,4740,2020-09-10T07:00,5830.0,2020-09-11T01:10,1090.0,19886.43,11273.92,53.13,299.55,5162.9175,430.96,5162.9175,24.1833,50,0,0,1.0,1.0,SHELTERED,19843.28,43.16,0,A_current_placement,2.0184,50,25-54,MALE,0,unimpaired,0,0,0,0
Site 1261,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212253,OCC,yes,4740,2020-09-10T07:00,4751.0,2020-09-10T07:11,11.0,952.65,951.4,17.24,112.1,1365.0583,10.9542,1365.0583,6.2,21,0,0,1.0,1.0,SHELTERED,951.4,1.25,0,A_current_placement,1.3843,21,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 1297,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102480,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1125.95,1103.61,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,34,0,0,1.0,1.0,SHELTERED,1103.61,22.34,0,A_current_placement,1.5498,34,25-54,MALE,0,unimpaired,0,0,0,0
Site 1299,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102209,OCC,yes,4740,2020-09-10T07:00,4754.0,2020-09-10T07:14,14.0,1268.06,1266.79,17.27,112.1,1368.0458,13.9417,1368.0458,6.25,32,0,0,1.0,1.0,SHELTERED,1266.79,1.27,0,A_current_placement,1.5081,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 1330,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102513,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1125.06,1107.63,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,51,0,0,1.0,1.0,SHELTERED,1107.63,17.43,0,A_current_placement,1.4621,51,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1357,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212500,CJ,yes,4740,2020-09-10T07:00,5842.0,2020-09-11T01:22,1102.0,11582.16,2982.34,53.6,299.55,5219.3275,418.6742,5219.3275,24.3833,28,0,0,1.0,1.0,SHELTERED,11551.7,30.46,0,A_current_placement,1.74,28,25-54,MALE,0,unimpaired,0,0,0,0
Site 1375,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201658,CJ,yes,4740,2020-09-10T07:00,5843.0,2020-09-11T01:23,1103.0,18294.55,9683.62,53.64,299.55,5224.0283,493.18,5224.0283,24.4,29,1,0,1.0,1.0,SHELTERED,18252.98,41.57,0,A_current_placement,1.7172,29,25-54,MALE,0,unimpaired,1,0,1,1
Site 1382,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109601,OCC,yes,4740,2020-09-10T07:00,4747.0,2020-09-10T07:07,7.0,595.16,555.97,17.2,112.1,1361.075,6.9708,1361.075,6.1333,48,0,0,1.0,1.0,SHELTERED,555.97,39.19,0,A_current_placement,1.3714,48,25-54,MALE,0,unimpaired,0,0,0,0
Site 1389,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140194,OCC,yes,4740,2020-09-10T07:00,4755.0,2020-09-10T07:15,15.0,1411.25,1392.8,17.27,112.1,1369.0417,14.9375,1369.0417,6.2667,51,0,0,1.0,1.0,SHELTERED,1392.8,18.44,0,A_current_placement,1.5435,51,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1390,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190561,OCC,yes,4740,2020-09-10T07:00,4755.0,2020-09-10T07:15,15.0,1300.33,1265.28,17.27,112.1,1369.0417,14.9375,1369.0417,6.2667,34,0,0,1.0,1.0,SHELTERED,1265.28,35.05,0,A_current_placement,1.3807,34,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1396,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167634,CJ,yes,4740,2020-09-10T07:00,5839.0,2020-09-11T01:19,1099.0,17640.05,9069.4,53.49,299.55,5205.225,463.285,5205.225,24.3333,56,0,0,1.0,1.0,SHELTERED,17638.76,1.3,0,A_current_placement,1.794,56,55-69,MALE,0,unimpaired,0,0,0,1
Site 1400,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145010,CJ,yes,4740,2020-09-10T07:00,5841.0,2020-09-11T01:21,1101.0,11043.53,2472.91,53.57,299.55,5214.6267,408.9942,5214.6267,24.3667,47,0,0,1.0,1.0,SHELTERED,11042.27,1.26,0,A_current_placement,1.7438,47,25-54,MALE,0,unimpaired,0,0,0,0
Site 1401,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167856,CJ,yes,4740,2020-09-10T07:00,5845.0,2020-09-11T01:25,1105.0,12213.68,3621.02,53.72,299.55,5233.43,440.7433,5233.43,24.4333,41,0,0,1.0,1.0,SHELTERED,12190.38,23.29,0,A_current_placement,1.6732,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 1404,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119634,OCC,yes,4740,2020-09-10T07:00,4755.0,2020-09-10T07:15,15.0,1258.13,1241.62,17.27,112.1,1369.0417,14.9375,1369.0417,6.2667,40,0,0,1.0,1.0,SHELTERED,1241.62,16.51,0,A_current_placement,1.3322,40,25-54,MALE,0,unimpaired,0,0,0,0
Site 1418,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167777,CJ,yes,4740,2020-09-10T07:00,5840.0,2020-09-11T01:20,1100.0,21288.22,12717.57,53.53,299.55,5209.9258,507.3125,5209.9258,24.35,57,1,0,1.0,1.0,SHELTERED,21286.93,1.28,0,A_current_placement,1.7769,57,55-69,MALE,0,unimpaired,1,0,1,1
Site 1439,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178717,OCC,yes,4740,2020-09-10T07:00,4752.0,2020-09-10T07:12,12.0,1205.0,1186.97,17.25,112.1,1366.0542,11.95,1366.0542,6.2167,51,0,0,1.0,1.0,SHELTERED,1186.97,18.03,0,A_current_placement,1.5528,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 1457,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112923,OCC,yes,4740,2020-09-10T07:00,4746.0,2020-09-10T07:06,6.0,569.97,555.5,17.19,112.1,1360.0792,5.975,1360.0792,6.1167,41,0,0,1.0,1.0,SHELTERED,555.5,14.48,0,A_current_placement,1.4427,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 1470,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102162,CJ,yes,4740,2020-09-10T07:00,5844.0,2020-09-11T01:24,1104.0,14508.94,5918.59,53.68,299.55,5228.7292,457.9508,5228.7292,24.4167,46,1,0,1.0,1.0,SHELTERED,14487.95,20.99,0,A_current_placement,1.6869,46,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 1474,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123744,CJ,yes,4740,2020-09-10T07:00,5844.0,2020-09-11T01:24,1104.0,12729.88,4137.74,53.68,299.55,5228.7292,440.0258,5228.7292,24.4167,38,0,0,1.0,1.0,SHELTERED,12707.1,22.78,0,A_current_placement,1.6945,38,25-54,MALE,0,unimpaired,0,0,0,0
Site 1476,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102070,CJ,yes,4740,2020-09-10T07:00,5841.0,2020-09-11T01:21,1101.0,20834.39,12242.81,53.57,299.55,5214.6267,509.2892,5214.6267,24.3667,34,0,0,1.0,1.0,SHELTERED,20812.17,22.21,0,A_current_placement,1.7419,34,25-54,MALE,0,unimpaired,0,0,0,0
Site 1484,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167622,OCC,yes,4740,2020-09-10T07:00,4754.0,2020-09-10T07:14,14.0,1276.27,1239.64,17.27,112.1,1368.0458,13.9417,1368.0458,6.25,45,0,0,1.0,1.0,SHELTERED,1239.64,36.64,0,A_current_placement,1.436,45,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 1500,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145300,OCC,yes,4740,2020-09-10T07:00,4748.0,2020-09-10T07:08,8.0,622.83,596.97,17.21,112.1,1362.0708,7.9667,1362.0708,6.15,59,0,0,1.0,1.0,SHELTERED,596.97,25.87,0,A_current_placement,1.2764,59,55-69,MALE,0,unimpaired,0,0,0,1
Site 1534,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156057,OCC,yes,4740,2020-09-10T07:00,4751.0,2020-09-10T07:11,11.0,1052.46,1028.38,17.24,112.1,1365.0583,10.9542,1365.0583,6.2,30,0,0,1.0,1.0,SHELTERED,1028.38,24.08,0,A_current_placement,1.4864,30,25-54,MALE,0,unimpaired,0,0,0,0
