agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 10,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-178796,,no,4740,2020-09-10T07:00,,,,17759.75,15648.85,173.09,562.70,54002.8192,682.2575,54002.8192,194.0000,62,0,0,1.000,1.000,REFUSED_ALL_FULL,17742.68,17.08,1,B_optimized_placement,0.8008,62,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 11,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123721,,no,4740,2020-09-10T07:00,,,,5515.67,3408.14,173.09,562.70,54002.8192,134.1158,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,5501.97,13.71,1,B_optimized_placement,1.6839,39,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 12,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212228,,no,4740,2020-09-10T07:00,,,,17029.76,14881.19,173.09,562.70,54002.8192,462.0317,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,16975.01,54.75,1,B_optimized_placement,1.0867,64,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 13,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112763,,no,4740,2020-09-10T07:00,,,,19339.49,17232.88,173.09,562.70,54002.8192,439.7742,54002.8192,194.0000,30,0,1,1.000,1.000,REFUSED_ALL_FULL,19326.70,12.78,1,B_optimized_placement,1.2479,30,25-54,OTHER,1,ambulant_impaired_no_aid,0,1,1,1
Site 14,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-150129,,no,4740,2020-09-10T07:00,,,,5117.58,3022.50,173.09,562.70,54002.8192,186.0458,54002.8192,194.0000,56,0,1,1.000,1.000,REFUSED_ALL_FULL,5116.32,1.26,1,B_optimized_placement,1.1956,56,55-69,FEMALE,0,unimpaired,0,1,1,1
Site 15,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-178967,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,3790.32,1695.23,51.12,299.55,4925.0158,112.4125,4925.0158,23.3500,30,0,0,1.000,1.000,SHELTERED,3789.06,1.26,0,B_optimized_placement,1.6800,30,25-54,MALE,0,unimpaired,0,0,0,0
Site 16,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-109302,,no,4740,2020-09-10T07:00,,,,15562.28,13388.23,173.09,562.70,54002.8192,278.7150,54002.8192,194.0000,37,0,0,1.000,1.000,REFUSED_ALL_FULL,15482.06,80.22,1,B_optimized_placement,1.5468,37,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 17,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167738,,no,4740,2020-09-10T07:00,,,,9878.20,7772.72,173.09,562.70,54002.8192,257.4375,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,9866.54,11.66,1,B_optimized_placement,1.1979,31,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 18,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112734,,no,4740,2020-09-10T07:00,,,,5941.21,3777.17,173.09,562.70,54002.8192,177.6983,54002.8192,194.0000,21,0,0,1.000,1.000,REFUSED_ALL_FULL,5870.99,70.22,1,B_optimized_placement,1.3144,21,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 19,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123807,,no,4740,2020-09-10T07:00,,,,11742.39,9627.03,173.09,562.70,54002.8192,673.1483,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,11720.86,21.53,1,B_optimized_placement,0.5777,44,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 20,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-221906,,no,4740,2020-09-10T07:00,,,,12541.67,10393.80,173.09,562.70,54002.8192,361.9158,54002.8192,194.0000,47,1,0,1.000,1.000,REFUSED_ALL_FULL,12487.62,54.05,1,B_optimized_placement,1.0571,47,25-54,MALE,0,unimpaired,1,0,1,1
Site 21,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112757,,no,4740,2020-09-10T07:00,,,,12889.01,10793.90,173.09,562.70,54002.8192,337.9033,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,12887.73,1.29,1,B_optimized_placement,1.1317,64,55-69,MALE,0,unimpaired,0,0,0,1
Site 22,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-129822,,no,4740,2020-09-10T07:00,,,,4957.22,2824.60,173.09,562.70,54002.8192,147.4425,54002.8192,194.0000,46,0,1,1.000,1.000,REFUSED_ALL_FULL,4918.43,38.80,1,B_optimized_placement,1.4901,46,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 23,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-221916,,no,4740,2020-09-10T07:00,,,,11434.14,9312.61,173.09,562.70,54002.8192,226.5742,54002.8192,194.0000,36,1,0,1.000,1.000,REFUSED_ALL_FULL,11406.43,27.71,1,B_optimized_placement,1.4673,36,25-54,MALE,0,unimpaired,1,0,1,1
Site 24,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212331,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,49,1,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_optimized_placement,1.6864,49,25-54,OTHER,0,unimpaired,1,0,1,1
Site 25,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-221911,,no,4740,2020-09-10T07:00,,,,4042.42,1921.02,173.09,562.70,54002.8192,227.8125,54002.8192,194.0000,63,0,1,1.000,1.000,REFUSED_ALL_FULL,4014.84,27.58,1,B_optimized_placement,0.8916,63,55-69,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1
Site 26,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-156445,,no,4740,2020-09-10T07:00,,,,4783.41,2678.60,173.09,562.70,54002.8192,139.6808,54002.8192,194.0000,45,0,1,1.000,1.000,REFUSED_ALL_FULL,4772.43,10.98,1,B_optimized_placement,1.5448,45,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 27,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112666,,no,4740,2020-09-10T07:00,,,,4644.25,2520.06,173.09,562.70,54002.8192,149.2292,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,4613.88,30.37,1,B_optimized_placement,1.4360,44,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 28,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112538,,no,4740,2020-09-10T07:00,,,,3583.57,1460.93,173.09,562.70,54002.8192,131.5092,54002.8192,194.0000,57,0,0,1.000,1.000,REFUSED_ALL_FULL,3554.75,28.82,1,B_optimized_placement,1.4690,57,55-69,MALE,0,unimpaired,0,0,0,1
Site 29,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119671,,no,4740,2020-09-10T07:00,,,,11159.65,8987.94,173.09,562.70,54002.8192,303.9175,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,11081.76,77.89,1,B_optimized_placement,1.1205,49,25-54,MALE,0,unimpaired,0,0,0,0
Site 30,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-156604,,no,4740,2020-09-10T07:00,,,,11883.77,9788.08,173.09,562.70,54002.8192,232.1200,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,11881.91,1.87,1,B_optimized_placement,1.4678,43,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 31,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212115,OPT1,yes,4740,2020-09-10T07:00,4744,2020-09-10T07:04,4.0,391.42,386.35,17.18,112.10,1358.0875,3.9833,1358.0875,6.0833,52,0,0,1.000,1.000,SHELTERED,386.35,5.07,0,B_optimized_placement,1.3182,52,25-54,MALE,0,unimpaired,0,0,0,0
Site 32,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102540,,no,4740,2020-09-10T07:00,,,,4594.97,2464.53,173.09,562.70,54002.8192,179.0750,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,4558.36,36.62,1,B_optimized_placement,1.1657,22,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 33,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145224,,no,4740,2020-09-10T07:00,,,,12176.34,9982.35,173.09,562.70,54002.8192,233.2292,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,12076.18,100.16,1,B_optimized_placement,1.4946,25,25-54,MALE,0,unimpaired,0,0,0,0
Site 34,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-156610,,no,4740,2020-09-10T07:00,,,,14723.51,12606.65,173.09,562.70,54002.8192,293.1083,54002.8192,194.0000,40,1,0,1.000,1.000,REFUSED_ALL_FULL,14700.48,23.03,1,B_optimized_placement,1.4189,40,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 35,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201644,,no,4740,2020-09-10T07:00,,,,7237.45,5115.01,173.09,562.70,54002.8192,218.6167,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,7208.84,28.61,1,B_optimized_placement,1.1727,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 36,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145015,,no,4740,2020-09-10T07:00,,,,4897.89,2762.10,173.09,562.70,54002.8192,207.1342,54002.8192,194.0000,18,0,0,1.000,1.000,REFUSED_ALL_FULL,4855.93,41.96,1,B_optimized_placement,1.0446,18,18-24,MALE,0,unimpaired,0,0,0,0
Site 37,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123905,,no,4740,2020-09-10T07:00,,,,4018.36,1911.20,173.09,562.70,54002.8192,153.7983,54002.8192,194.0000,39,0,1,1.000,1.000,REFUSED_ALL_FULL,4005.02,13.34,1,B_optimized_placement,1.3061,39,25-54,MALE,0,unimpaired,0,1,1,1
Site 38,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149709,,no,4740,2020-09-10T07:00,,,,9958.71,7799.53,173.09,562.70,54002.8192,188.1875,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,9893.36,65.36,1,B_optimized_placement,1.6345,38,25-54,OTHER,0,unimpaired,0,0,0,0
Site 39,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-150087,,no,4740,2020-09-10T07:00,,,,3540.48,1445.33,173.09,562.70,54002.8192,131.5092,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,3539.15,1.32,1,B_optimized_placement,1.4869,22,18-24,MALE,0,unimpaired,0,0,0,0
Site 40,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102045,,no,4740,2020-09-10T07:00,,,,14364.35,12248.55,173.09,562.70,54002.8192,283.4183,54002.8192,194.0000,59,0,1,1.000,1.000,REFUSED_ALL_FULL,14342.37,13.11,1,B_optimized_placement,1.4362,59,55-69,MALE,0,unimpaired,0,1,1,1
Site 41,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-178808,,no,4740,2020-09-10T07:00,,,,7624.93,5472.61,173.09,562.70,54002.8192,224.1625,54002.8192,194.0000,69,1,0,1.000,1.000,REFUSED_ALL_FULL,7566.44,58.49,1,B_optimized_placement,1.1808,69,55-69,FEMALE,0,unimpaired,1,0,1,1
Site 42,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145308,,no,4740,2020-09-10T07:00,,,,5314.97,3216.82,173.09,562.70,54002.8192,182.2675,54002.8192,194.0000,62,1,0,1.000,1.000,REFUSED_ALL_FULL,5310.64,4.33,1,B_optimized_placement,1.2383,62,55-69,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1
Site 43,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190729,,no,4740,2020-09-10T07:00,,,,4193.78,2064.97,173.09,562.70,54002.8192,126.9400,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,4158.79,34.99,1,B_optimized_placement,1.6321,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 44,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149705,,no,4740,2020-09-10T07:00,,,,10096.34,7979.44,173.09,562.70,54002.8192,518.7292,54002.8192,194.0000,20,0,0,1.000,1.000,REFUSED_ALL_FULL,10073.26,23.08,1,B_optimized_placement,0.6581,20,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 45,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149980,,no,4740,2020-09-10T07:00,,,,12464.15,10369.03,173.09,562.70,54002.8192,215.9167,54002.8192,194.0000,67,0,0,1.000,1.000,REFUSED_ALL_FULL,12462.86,1.30,1,B_optimized_placement,1.6342,67,55-69,MALE,0,unimpaired,0,0,0,1
Site 46,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190456,,no,4740,2020-09-10T07:00,,,,10161.57,8066.47,173.09,562.70,54002.8192,271.0850,54002.8192,194.0000,20,0,1,1.000,1.000,REFUSED_ALL_FULL,10160.30,1.28,1,B_optimized_placement,1.1541,20,18-24,MALE,0,unimpaired,0,1,1,1
Site 47,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212243,OPT1,yes,4740,2020-09-10T07:00,4745,2020-09-10T07:05,5.0,410.07,396.40,17.19,112.10,1359.0833,4.9792,1359.0833,6.1000,39,0,0,1.000,1.000,SHELTERED,396.40,13.67,0,B_optimized_placement,1.2870,39,25-54,MALE,0,unimpaired,0,0,0,0
Site 48,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102026,,no,4740,2020-09-10T07:00,,,,12453.77,10311.50,173.09,562.70,54002.8192,260.7375,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,12405.33,48.45,1,B_optimized_placement,1.3805,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 49,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134257,,no,4740,2020-09-10T07:00,,,,12648.46,10553.39,173.09,562.70,54002.8192,267.1975,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,12647.21,1.25,1,B_optimized_placement,1.3539,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 50,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167812,,no,4740,2020-09-10T07:00,,,,6217.03,4110.50,173.09,562.70,54002.8192,167.1542,54002.8192,194.0000,50,0,1,1.000,1.000,REFUSED_ALL_FULL,6204.33,12.70,1,B_optimized_placement,1.4350,50,25-54,MALE,0,unimpaired,0,1,1,1
Site 51,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119730,,no,4740,2020-09-10T07:00,,,,16076.13,13980.99,173.09,562.70,54002.8192,514.6125,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,16074.81,1.32,1,B_optimized_placement,0.9410,54,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 52,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201619,,no,4740,2020-09-10T07:00,,,,13427.82,11332.69,173.09,562.70,54002.8192,281.7325,54002.8192,194.0000,30,0,1,1.000,1.000,REFUSED_ALL_FULL,13426.51,1.31,1,B_optimized_placement,1.3688,30,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1
Site 53,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212205,,no,4740,2020-09-10T07:00,,,,4707.73,2558.80,173.09,562.70,54002.8192,151.2208,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,4652.63,55.10,1,B_optimized_placement,1.3967,36,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 54,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123958,OPT1,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,815.94,785.46,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,45,0,0,1.000,1.000,SHELTERED,785.46,30.47,0,B_optimized_placement,1.5002,45,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 55,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119671,OPT2,yes,4740,2020-09-10T07:00,5779,2020-09-11T00:19,1039.0,11159.65,8987.94,51.08,299.55,4920.2417,177.1925,4920.2417,23.3333,39,0,1,1.000,1.000,SHELTERED,11081.76,77.89,0,B_optimized_placement,1.8032,39,25-54,MALE,0,unimpaired,0,1,1,1
Site 56,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102451,,no,4740,2020-09-10T07:00,,,,8968.23,6837.38,173.09,562.70,54002.8192,279.8617,54002.8192,194.0000,28,0,0,1.000,1.000,REFUSED_ALL_FULL,8931.21,37.03,1,B_optimized_placement,1.0309,28,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 57,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-150097,,no,4740,2020-09-10T07:00,,,,5519.33,3385.91,173.09,562.70,54002.8192,172.7192,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,5479.73,39.60,1,B_optimized_placement,1.3140,49,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 58,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134363,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,874.09,837.89,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,61,0,0,1.000,1.000,SHELTERED,837.89,36.20,0,B_optimized_placement,1.4037,61,55-69,MALE,0,unimpaired,0,0,0,1
Site 59,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-222205,,no,4740,2020-09-10T07:00,,,,9575.37,7445.45,173.09,562.70,54002.8192,218.3758,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,9539.27,36.10,1,B_optimized_placement,1.3803,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 60,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119415,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,6085.31,3904.43,51.12,299.55,4925.0158,135.3167,4925.0158,23.3500,25,0,0,1.000,1.000,SHELTERED,5998.26,87.05,0,B_optimized_placement,1.6680,25,25-54,OTHER,0,unimpaired,0,0,0,0
Site 61,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112533,,no,4740,2020-09-10T07:00,,,,13075.26,10927.64,173.09,562.70,54002.8192,300.9708,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,13021.46,53.79,1,B_optimized_placement,1.2671,36,25-54,MALE,0,unimpaired,0,0,0,0
Site 62,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-109531,,no,4740,2020-09-10T07:00,,,,12946.26,10760.17,173.09,562.70,54002.8192,378.0658,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,12854.00,92.26,1,B_optimized_placement,1.0389,39,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 63,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-140427,,no,4740,2020-09-10T07:00,,,,3912.32,1791.41,173.09,562.70,54002.8192,141.2625,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,3885.23,27.08,1,B_optimized_placement,1.4159,29,25-54,MALE,0,unimpaired,0,0,0,0
