agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 0,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167975,OPT1,yes,4740,2020-09-10T07:00,4798,2020-09-10T07:58,58.0,4254.65,4243.71,17.66,112.10,1411.8625,57.7583,1411.8625,6.9833,41,1,1,1.000,1.000,SHELTERED,4243.71,10.94,0,B_placement_optimized,1.2031,41,25-54,MALE,0,unimpaired,1,1,1,1,49.7560,0.6222,919.5720,1.000,919.5720
Site 1,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-222229,OPT2,yes,4740,2020-09-10T07:00,5797,2020-09-11T00:37,1057.0,15932.38,13810.97,51.81,299.55,5006.1767,511.4150,5006.1767,23.6333,29,0,0,1.000,1.000,SHELTERED,15904.80,27.58,0,B_placement_optimized,0.9270,29,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.7505,0.6598,3570.2969,1.000,3570.2969
Site 2,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-179260,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,515.96,478.28,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,33,0,0,1.000,1.000,SHELTERED,478.28,37.68,0,B_placement_optimized,0.8257,33,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,48.4600,0.6121,842.1360,1.000,842.1360
Site 3,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149715,OPT1,yes,4740,2020-09-10T07:00,4785,2020-09-10T07:45,45.0,3059.10,3006.06,17.54,112.10,1398.9167,44.8125,1398.9167,6.7667,35,0,0,1.000,1.000,SHELTERED,3006.06,53.04,0,B_placement_optimized,1.1114,35,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,49.4050,0.6195,898.5998,1.000,898.5998
Site 4,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167871,OPT2,yes,4740,2020-09-10T07:00,5790,2020-09-11T00:30,1050.0,14973.15,12878.08,51.53,299.55,4972.7575,381.5625,4972.7575,23.5167,60,1,1,1.000,1.000,SHELTERED,14971.90,1.25,0,B_placement_optimized,1.1402,60,55-69,FEMALE,1,ambulant_impaired_no_aid,1,1,1,1,62.5515,0.6482,3418.7602,1.000,3418.7602
Site 5,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-140306,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,14047.18,11923.22,51.29,299.55,4944.1125,272.1842,4944.1125,23.4167,31,0,0,1.000,1.000,SHELTERED,14017.04,30.14,0,B_placement_optimized,1.4420,31,25-54,MALE,0,unimpaired,0,0,0,0,61.5478,0.6385,3290.8146,1.000,3290.8146
Site 6,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123572,OPT1,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,885.49,856.16,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,36,0,0,1.000,1.000,SHELTERED,856.16,29.34,0,B_placement_optimized,1.5555,36,25-54,MALE,0,unimpaired,0,0,0,0,48.4330,0.6119,840.5228,1.000,840.5228
Site 7,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145307,OPT2,yes,4740,2020-09-10T07:00,5820,2020-09-11T01:00,1080.0,9404.29,7175.04,52.74,299.55,5115.9092,561.8208,5115.9092,24.0167,38,1,0,1.000,1.000,SHELTERED,9268.86,135.43,0,B_placement_optimized,0.5774,38,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,63.7487,0.6572,3688.1436,1.000,3688.1436
Site 8,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167592,OPT1,yes,4740,2020-09-10T07:00,4780,2020-09-10T07:40,40.0,3329.28,3323.22,17.50,112.10,1393.9375,39.8333,1393.9375,6.6833,44,0,0,1.000,1.000,SHELTERED,3323.22,6.06,0,B_placement_optimized,1.3813,44,25-54,MALE,0,unimpaired,0,0,0,0,49.2700,0.6185,890.5335,1.000,890.5335
Site 9,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130108,OPT2,yes,4740,2020-09-10T07:00,5809,2020-09-11T00:49,1069.0,16082.82,13973.22,52.30,299.55,5063.4667,710.3133,5063.4667,23.8333,26,0,1,1.000,1.000,SHELTERED,16067.04,15.78,0,B_placement_optimized,0.7088,26,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,65.4212,0.6757,3806.1311,1.000,3806.1311
Site 10,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-178796,OPT2,yes,4740,2020-09-10T07:00,5803,2020-09-11T00:43,1063.0,17759.75,15648.85,52.06,299.55,5034.8217,677.4833,5034.8217,23.7333,62,0,0,1.000,1.000,SHELTERED,17742.68,17.08,0,B_placement_optimized,0.8008,62,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,65.2255,0.6744,3755.4994,1.000,3755.4994
Site 11,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123721,OPT1,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,3421.85,3408.14,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,39,0,0,1.000,1.000,SHELTERED,3408.14,13.71,0,B_placement_optimized,1.6839,39,25-54,FEMALE,0,unimpaired,0,0,0,0,49.0810,0.6170,879.2408,1.000,879.2408
Site 12,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212228,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,17029.76,14881.19,51.61,299.55,4982.3058,457.2575,4982.3058,23.5500,64,0,0,1.000,1.000,SHELTERED,16975.01,54.75,0,B_placement_optimized,1.0867,64,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.2957,0.6557,3501.0366,1.000,3501.0366
Site 13,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112763,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,19339.49,17232.88,51.41,299.55,4958.4350,435.0000,4958.4350,23.4667,30,0,1,1.000,1.000,SHELTERED,19326.70,12.78,0,B_placement_optimized,1.2479,30,25-54,OTHER,1,ambulant_impaired_no_aid,0,1,1,1,63.1775,0.6550,3463.9953,1.000,3463.9953
Site 14,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-150129,OPT1,yes,4740,2020-09-10T07:00,4789,2020-09-10T07:49,49.0,3023.76,3022.50,17.58,112.10,1402.9000,48.7958,1402.9000,6.8333,56,0,1,1.000,1.000,SHELTERED,3022.50,1.26,0,B_placement_optimized,1.0226,56,55-69,FEMALE,0,unimpaired,0,1,1,1,49.5130,0.6203,905.0528,1.000,905.0528
Site 15,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-178967,OPT1,yes,4740,2020-09-10T07:00,4756,2020-09-10T07:16,16.0,1696.49,1695.23,17.28,112.10,1370.0375,15.9333,1370.0375,6.2833,30,0,0,1.000,1.000,SHELTERED,1695.23,1.26,0,B_placement_optimized,1.6800,30,25-54,MALE,0,unimpaired,0,0,0,0,48.6220,0.6134,851.8155,1.000,851.8155
Site 16,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109302,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,15562.28,13388.23,51.21,299.55,4934.5642,273.9408,4934.5642,23.3833,37,0,0,1.000,1.000,SHELTERED,15482.06,80.22,0,B_placement_optimized,1.5468,37,25-54,FEMALE,0,unimpaired,0,0,0,0,61.6117,0.6393,3286.7644,1.000,3286.7644
Site 17,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167738,OPT2,yes,4740,2020-09-10T07:00,5789,2020-09-11T00:29,1049.0,9878.20,7772.72,51.49,299.55,4967.9833,252.6633,4967.9833,23.5000,31,0,0,1.000,1.000,SHELTERED,9866.54,11.66,0,B_placement_optimized,1.1979,31,25-54,FEMALE,0,unimpaired,0,0,0,0,61.1778,0.6341,3285.6598,1.000,3285.6598
Site 18,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112734,OPT1,yes,4740,2020-09-10T07:00,4788,2020-09-10T07:48,48.0,3847.39,3777.17,17.57,112.10,1401.9042,47.8000,1401.9042,6.8167,21,0,0,1.000,1.000,SHELTERED,3777.17,70.22,0,B_placement_optimized,1.3144,21,18-24,FEMALE,0,unimpaired,0,0,0,0,49.4860,0.6201,903.4395,1.000,903.4395
Site 19,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123807,OPT2,yes,4740,2020-09-10T07:00,5820,2020-09-11T01:00,1080.0,11742.39,9627.03,52.74,299.55,5115.9092,668.4475,5115.9092,24.0167,44,0,0,1.000,1.000,SHELTERED,11720.86,21.53,0,B_placement_optimized,0.5777,44,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,64.8765,0.6688,3795.8366,1.000,3795.8366
Site 20,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-221906,OPT2,yes,4740,2020-09-10T07:00,5793,2020-09-11T00:33,1053.0,12541.67,10393.80,51.65,299.55,4987.0800,357.1417,4987.0800,23.5667,47,1,0,1.000,1.000,SHELTERED,12487.62,54.05,0,B_placement_optimized,1.0571,47,25-54,MALE,0,unimpaired,1,0,1,1,62.2285,0.6445,3402.8319,1.000,3402.8319
Site 21,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112757,OPT2,yes,4740,2020-09-10T07:00,5790,2020-09-11T00:30,1050.0,12889.01,10793.90,51.53,299.55,4972.7575,333.1292,4972.7575,23.5167,64,0,0,1.000,1.000,SHELTERED,12887.73,1.29,0,B_placement_optimized,1.1317,64,55-69,MALE,0,unimpaired,0,0,0,1,62.0465,0.6430,3369.8425,1.000,3369.8425
Site 22,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129822,OPT1,yes,4740,2020-09-10T07:00,4777,2020-09-10T07:37,37.0,2863.40,2824.60,17.47,112.10,1390.9500,36.8458,1390.9500,6.6333,46,0,1,1.000,1.000,SHELTERED,2824.60,38.80,0,B_placement_optimized,1.2864,46,25-54,FEMALE,0,unimpaired,0,1,1,1,49.1890,0.6178,885.6938,1.000,885.6938
Site 23,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-221916,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11434.14,9312.61,51.25,299.55,4939.3383,221.8000,4939.3383,23.4000,36,1,0,1.000,1.000,SHELTERED,11406.43,27.71,0,B_placement_optimized,1.4673,36,25-54,MALE,0,unimpaired,1,0,1,1,60.9822,0.6327,3237.0144,1.000,3237.0144
Site 24,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212331,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,49,1,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_placement_optimized,1.6864,49,25-54,OTHER,0,unimpaired,1,0,1,1,190.3200,0.6100,32941.7197,1.000,32941.7197
Site 25,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-221911,OPT1,yes,4740,2020-09-10T07:00,4776,2020-09-10T07:36,36.0,1948.59,1921.02,17.46,112.10,1389.9542,35.8500,1389.9542,6.6167,63,0,1,1.000,1.000,SHELTERED,1921.02,27.58,0,B_placement_optimized,0.8916,63,55-69,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1,49.1620,0.6176,884.0805,1.000,884.0805
Site 26,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156445,OPT1,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2689.58,2678.60,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,45,0,1,1.000,1.000,SHELTERED,2678.60,10.98,0,B_placement_optimized,1.3336,45,25-54,FEMALE,0,unimpaired,0,1,1,1,49.0810,0.6170,879.2408,1.000,879.2408
Site 27,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112666,OPT1,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2550.42,2520.06,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,44,0,0,1.000,1.000,SHELTERED,2520.06,30.37,0,B_placement_optimized,1.4360,44,25-54,FEMALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 28,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112538,OPT1,yes,4740,2020-09-10T07:00,4756,2020-09-10T07:16,16.0,1489.74,1460.93,17.28,112.10,1370.0375,15.9333,1370.0375,6.2833,57,0,0,1.000,1.000,SHELTERED,1460.93,28.82,0,B_placement_optimized,1.4690,57,55-69,MALE,0,unimpaired,0,0,0,1,48.6220,0.6134,851.8155,1.000,851.8155
Site 29,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119671,OPT2,yes,4740,2020-09-10T07:00,5791,2020-09-11T00:31,1051.0,11159.65,8987.94,51.57,299.55,4977.5317,299.1433,4977.5317,23.5333,49,0,0,1.000,1.000,SHELTERED,11081.76,77.89,0,B_placement_optimized,1.1205,49,25-54,MALE,0,unimpaired,0,0,0,0,61.6695,0.6390,3338.4291,1.000,3338.4291
Site 30,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156604,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11883.77,9788.08,51.25,299.55,4939.3383,227.3458,4939.3383,23.4000,43,0,0,1.000,1.000,SHELTERED,11881.91,1.87,0,B_placement_optimized,1.4678,43,25-54,FEMALE,0,unimpaired,0,0,0,0,61.0663,0.6336,3242.6157,1.000,3242.6157
Site 31,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212115,OPT1,yes,4740,2020-09-10T07:00,4744,2020-09-10T07:04,4.0,391.42,386.35,17.18,112.10,1358.0875,3.9833,1358.0875,6.0833,52,0,0,1.000,1.000,SHELTERED,386.35,5.07,0,B_placement_optimized,1.3182,52,25-54,MALE,0,unimpaired,0,0,0,0,48.2980,0.6109,832.4565,1.000,832.4565
Site 32,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-102540,OPT1,yes,4740,2020-09-10T07:00,4775,2020-09-10T07:35,35.0,2501.15,2464.53,17.45,112.10,1388.9583,34.8542,1388.9583,6.6000,22,0,0,1.000,1.000,SHELTERED,2464.53,36.62,0,B_placement_optimized,1.1657,22,18-24,FEMALE,0,unimpaired,0,0,0,0,49.1350,0.6174,882.4673,1.000,882.4673
Site 33,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145224,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,12176.34,9982.35,51.25,299.55,4939.3383,228.4550,4939.3383,23.4000,25,0,0,1.000,1.000,SHELTERED,12076.18,100.16,0,B_placement_optimized,1.4946,25,25-54,MALE,0,unimpaired,0,0,0,0,61.0832,0.6338,3243.7359,1.000,3243.7359
Site 34,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156610,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,14723.51,12606.65,51.29,299.55,4944.1125,288.3342,4944.1125,23.4167,40,1,0,1.000,1.000,SHELTERED,14700.48,23.03,0,B_placement_optimized,1.4189,40,25-54,FEMALE,0,unimpaired,1,0,1,1,61.7162,0.6402,3307.1261,1.000,3307.1261
Site 35,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201644,OPT1,yes,4740,2020-09-10T07:00,4813,2020-09-10T08:13,73.0,5143.62,5115.01,17.81,112.10,1428.3867,74.2825,1428.3867,7.2333,29,0,0,1.000,1.000,SHELTERED,5115.01,28.61,0,B_placement_optimized,1.1727,29,25-54,MALE,0,unimpaired,0,0,0,0,50.1610,0.6253,946.3412,1.000,946.3412
Site 36,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145015,OPT1,yes,4740,2020-09-10T07:00,4784,2020-09-10T07:44,44.0,2804.06,2762.10,17.53,112.10,1397.9208,43.8167,1397.9208,6.7500,18,0,0,1.000,1.000,SHELTERED,2762.10,41.96,0,B_placement_optimized,1.0446,18,18-24,MALE,0,unimpaired,0,0,0,0,49.3780,0.6193,896.9865,1.000,896.9865
Site 37,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123905,OPT1,yes,4740,2020-09-10T07:00,4768,2020-09-10T07:28,28.0,1924.54,1911.20,17.39,112.10,1381.9875,27.8833,1381.9875,6.4833,39,0,1,1.000,1.000,SHELTERED,1911.20,13.34,0,B_placement_optimized,1.1329,39,25-54,MALE,0,unimpaired,0,1,1,1,48.9460,0.6159,871.1745,1.000,871.1745
Site 38,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149709,OPT1,yes,4740,2020-09-10T07:00,4820,2020-09-10T08:20,80.0,7864.89,7799.53,17.88,112.10,1436.1508,82.0467,1436.1508,7.3500,38,0,0,1.000,1.000,SHELTERED,7799.53,65.36,0,B_placement_optimized,1.6345,38,25-54,OTHER,0,unimpaired,0,0,0,0,50.3500,0.6268,958.9191,1.000,958.9191
Site 39,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-150087,OPT1,yes,4740,2020-09-10T07:00,4756,2020-09-10T07:16,16.0,1446.65,1445.33,17.28,112.10,1370.0375,15.9333,1370.0375,6.2833,22,0,0,1.000,1.000,SHELTERED,1445.33,1.32,0,B_placement_optimized,1.4869,22,18-24,MALE,0,unimpaired,0,0,0,0,48.6220,0.6134,851.8155,1.000,851.8155
Site 40,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-102045,OPT2,yes,4740,2020-09-10T07:00,5788,2020-09-11T00:28,1048.0,14364.35,12248.55,51.45,299.55,4963.2092,333.2708,4963.2092,23.4833,59,0,1,1.000,1.000,SHELTERED,14342.37,13.11,0,B_placement_optimized,1.2458,59,55-69,MALE,0,unimpaired,0,1,1,1,62.0935,0.6437,3364.1611,1.000,3364.1611
Site 41,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-178808,OPT1,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,5531.11,5472.61,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,69,1,0,1.000,1.000,SHELTERED,5472.61,58.49,0,B_placement_optimized,1.1808,69,55-69,FEMALE,0,unimpaired,1,0,1,1,50.2960,0.6264,955.3254,1.000,955.3254
Site 42,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145308,OPT1,yes,4740,2020-09-10T07:00,4783,2020-09-10T07:43,43.0,3221.15,3216.82,17.52,112.10,1396.9250,42.8208,1396.9250,6.7333,62,1,0,1.000,1.000,SHELTERED,3216.82,4.33,0,B_placement_optimized,1.2383,62,55-69,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1,49.3510,0.6191,895.3733,1.000,895.3733
Site 43,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-190729,OPT1,yes,4740,2020-09-10T07:00,4761,2020-09-10T07:21,21.0,2099.96,2064.97,17.33,112.10,1375.0167,20.9125,1375.0167,6.3667,35,0,0,1.000,1.000,SHELTERED,2064.97,34.99,0,B_placement_optimized,1.6321,35,25-54,MALE,0,unimpaired,0,0,0,0,48.7570,0.6145,859.8818,1.000,859.8818
Site 44,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149705,OPT2,yes,4740,2020-09-10T07:00,5813,2020-09-11T00:53,1073.0,10096.34,7979.44,52.46,299.55,5082.5633,513.9550,5082.5633,23.9000,20,0,0,1.000,1.000,SHELTERED,10073.26,23.08,0,B_placement_optimized,0.6581,20,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.4082,0.6545,3619.4582,1.000,3619.4582
Site 45,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149980,OPT2,yes,4740,2020-09-10T07:00,5781,2020-09-11T00:21,1041.0,12464.15,10369.03,51.17,299.55,4929.7900,211.1425,4929.7900,23.3667,67,0,0,1.000,1.000,SHELTERED,12462.86,1.30,0,B_placement_optimized,1.6342,67,55-69,MALE,0,unimpaired,0,0,0,1,60.9113,0.6322,3220.4258,1.000,3220.4258
Site 46,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-190456,OPT2,yes,4740,2020-09-10T07:00,5795,2020-09-11T00:35,1055.0,10161.57,8066.47,51.73,299.55,4996.6283,319.8550,4996.6283,23.6000,20,0,1,1.000,1.000,SHELTERED,10160.30,1.28,0,B_placement_optimized,0.9926,20,18-24,MALE,0,unimpaired,0,1,1,1,61.7943,0.6398,3370.9968,1.000,3370.9968
Site 47,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212243,OPT1,yes,4740,2020-09-10T07:00,4745,2020-09-10T07:05,5.0,410.07,396.40,17.19,112.10,1359.0833,4.9792,1359.0833,6.1000,39,0,0,1.000,1.000,SHELTERED,396.40,13.67,0,B_placement_optimized,1.2870,39,25-54,MALE,0,unimpaired,0,0,0,0,48.3250,0.6111,834.0698,1.000,834.0698
Site 48,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-102026,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,12453.77,10311.50,51.33,299.55,4948.8867,255.9633,4948.8867,23.4333,35,0,0,1.000,1.000,SHELTERED,12405.33,48.45,0,B_placement_optimized,1.3805,35,25-54,MALE,0,unimpaired,0,0,0,0,61.3560,0.6364,3277.3438,1.000,3277.3438
Site 49,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-134257,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,12648.46,10553.39,51.33,299.55,4948.8867,262.4233,4948.8867,23.4333,46,0,0,1.000,1.000,SHELTERED,12647.21,1.25,0,B_placement_optimized,1.3539,46,25-54,MALE,0,unimpaired,0,0,0,0,61.4233,0.6371,3283.8684,1.000,3283.8684
Site 50,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167812,OPT1,yes,4740,2020-09-10T07:00,4795,2020-09-10T07:55,55.0,4123.20,4110.50,17.63,112.10,1408.8750,54.7708,1408.8750,6.9333,50,0,1,1.000,1.000,SHELTERED,4110.50,12.70,0,B_placement_optimized,1.2448,50,25-54,MALE,0,unimpaired,0,1,1,1,49.6750,0.6216,914.7323,1.000,914.7323
Site 51,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119730,OPT2,yes,4740,2020-09-10T07:00,5797,2020-09-11T00:37,1057.0,16076.13,13980.99,51.81,299.55,5006.1767,509.8383,5006.1767,23.6333,54,0,0,1.000,1.000,SHELTERED,16074.81,1.32,0,B_placement_optimized,0.9410,54,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.7337,0.6597,3568.7045,1.000,3568.7045
Site 52,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201619,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,13427.82,11332.69,51.33,299.55,4948.8867,276.9583,4948.8867,23.4333,30,0,1,1.000,1.000,SHELTERED,13426.51,1.31,0,B_placement_optimized,1.3688,30,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,61.5748,0.6386,3298.5488,1.000,3298.5488
Site 53,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212205,OPT1,yes,4740,2020-09-10T07:00,4771,2020-09-10T07:31,31.0,2613.91,2558.80,17.42,112.10,1384.9750,30.8708,1384.9750,6.5333,36,0,0,1.000,1.000,SHELTERED,2558.80,55.10,0,B_placement_optimized,1.3967,36,25-54,FEMALE,0,unimpaired,0,0,0,0,49.0270,0.6166,876.0143,1.000,876.0143
Site 54,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123958,OPT1,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,815.94,785.46,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,45,0,0,1.000,1.000,SHELTERED,785.46,30.47,0,B_placement_optimized,1.5002,45,25-54,FEMALE,0,unimpaired,0,0,0,0,48.4330,0.6119,840.5228,1.000,840.5228
Site 55,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119671,OPT1,yes,4740,2020-09-10T07:00,4836,2020-09-10T08:36,96.0,9065.83,8987.94,18.04,112.10,1453.8975,99.7933,1453.8975,7.6167,39,0,1,1.000,1.000,SHELTERED,8987.94,77.89,0,B_placement_optimized,1.5641,39,25-54,MALE,0,unimpaired,0,1,1,1,50.7820,0.6300,987.6687,1.000,987.6687
