"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Date Local","Time Local","Date GMT","Time GMT","Sample Measurement","Units of Measure","MDL","Uncertainty","Qualifier","Method Type","Method Code","Method Name","State Name","County Name","Date of Last Change"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","16:00","2020-09-01","00:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","17:00","2020-09-01","01:00","2.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","18:00","2020-09-01","02:00","2.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","19:00","2020-09-01","03:00","2.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","20:00","2020-09-01","04:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","21:00","2020-09-01","05:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","22:00","2020-09-01","06:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-08-31","23:00","2020-09-01","07:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","00:00","2020-09-01","08:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","01:00","2020-09-01","09:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","02:00","2020-09-01","10:00","3.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","03:00","2020-09-01","11:00","3.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","04:00","2020-09-01","12:00","4.1","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","05:00","2020-09-01","13:00","3.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","06:00","2020-09-01","14:00","3.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","07:00","2020-09-01","15:00","4.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","08:00","2020-09-01","16:00","4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","09:00","2020-09-01","17:00","3.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","10:00","2020-09-01","18:00","3.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","11:00","2020-09-01","19:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","12:00","2020-09-01","20:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","13:00","2020-09-01","21:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","14:00","2020-09-01","22:00","3.1","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","15:00","2020-09-01","23:00","3.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","16:00","2020-09-02","00:00","2.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","17:00","2020-09-02","01:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","18:00","2020-09-02","02:00","2.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","19:00","2020-09-02","03:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","20:00","2020-09-02","04:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","21:00","2020-09-02","05:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","22:00","2020-09-02","06:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-01","23:00","2020-09-02","07:00","2.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","00:00","2020-09-02","08:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","01:00","2020-09-02","09:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","02:00","2020-09-02","10:00","3.1","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","03:00","2020-09-02","11:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","04:00","2020-09-02","12:00","3.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","05:00","2020-09-02","13:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","06:00","2020-09-02","14:00","3.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","07:00","2020-09-02","15:00","3.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","08:00","2020-09-02","16:00","4.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","09:00","2020-09-02","17:00","4.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","10:00","2020-09-02","18:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","11:00","2020-09-02","19:00","3.1","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","12:00","2020-09-02","20:00","2.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","13:00","2020-09-02","21:00","2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","14:00","2020-09-02","22:00","1.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","15:00","2020-09-02","23:00","1.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","16:00","2020-09-03","00:00","1.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","17:00","2020-09-03","01:00","1.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","18:00","2020-09-03","02:00","1.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","19:00","2020-09-03","03:00","1.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","20:00","2020-09-03","04:00","1.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","21:00","2020-09-03","05:00","1.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","22:00","2020-09-03","06:00","1.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-02","23:00","2020-09-03","07:00","1.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","00:00","2020-09-03","08:00","1.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","01:00","2020-09-03","09:00","2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","02:00","2020-09-03","10:00","2.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","03:00","2020-09-03","11:00","2.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","04:00","2020-09-03","12:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","05:00","2020-09-03","13:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","06:00","2020-09-03","14:00","3.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","07:00","2020-09-03","15:00","3.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","08:00","2020-09-03","16:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","09:00","2020-09-03","17:00","3.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","10:00","2020-09-03","18:00","3.5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","11:00","2020-09-03","19:00","3.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","12:00","2020-09-03","20:00","3.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","13:00","2020-09-03","21:00","3.3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","14:00","2020-09-03","22:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","15:00","2020-09-03","23:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","16:00","2020-09-04","00:00","3.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","17:00","2020-09-04","01:00","3.1","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","18:00","2020-09-04","02:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","19:00","2020-09-04","03:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","20:00","2020-09-04","04:00","2.9","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","21:00","2020-09-04","05:00","2.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","22:00","2020-09-04","06:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-03","23:00","2020-09-04","07:00","2.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","00:00","2020-09-04","08:00","2.7","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","01:00","2020-09-04","09:00","3","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","02:00","2020-09-04","10:00","4.2","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","03:00","2020-09-04","11:00","5","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","04:00","2020-09-04","12:00","5.8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","05:00","2020-09-04","13:00","5.6","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","06:00","2020-09-04","14:00","6.4","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
"41","005","0004","88502","3","45.25928","-122.588151","WGS84","Acceptable PM2.5 AQI & Speciation Mass","2020-09-04","07:00","2020-09-04","15:00","8","Micrograms/cubic meter (LC)","0.4","","","Non-FRM","771","Correlated Radiance Research M903 With Heated Inlet - Nephelometry","Oregon","Clackamas","2020-12-29"
