agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 0,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-190596,OCC,yes,4740,2020-09-10T07:00,4761,2020-09-10T07:21,21.0,1966.72,1928.33,17.33,112.10,1375.0167,20.9125,1375.0167,6.3667,37,0,1,1.000,1.000,SHELTERED,1928.33,38.39,0,A_placement_current,1.5445,37,25-54,MALE,0,unimpaired,0,1,1,1,48.7570,0.6145,859.8818,1.000,859.8818
Site 1,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167596,CJ,yes,4740,2020-09-10T07:00,5938,2020-09-11T02:58,1198.0,19005.86,10419.43,57.26,299.55,5666.9692,1120.9475,5666.9692,25.9833,43,0,0,1.000,1.000,SHELTERED,18988.79,17.06,0,A_placement_current,0.8023,43,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,67.0188,0.6772,4589.0082,1.000,4589.0082
Site 2,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109654,OCC,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1571.25,1530.32,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,35,0,0,1.000,1.000,SHELTERED,1530.32,40.93,0,A_placement_current,1.3837,35,25-54,MALE,0,unimpaired,0,0,0,0,48.6760,0.6138,855.0420,1.000,855.0420
Site 3,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-123950,CJ,yes,4740,2020-09-10T07:00,5861,2020-09-11T01:41,1121.0,22652.69,14067.21,54.35,299.55,5308.6433,681.9350,5308.6433,24.7000,50,1,0,1.000,1.000,SHELTERED,22636.57,16.12,0,A_placement_current,1.4069,50,25-54,MALE,0,unimpaired,1,0,1,1,64.0982,0.6562,3927.0268,1.000,3927.0268
Site 4,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-140497,OCC,yes,4740,2020-09-10T07:00,4777,2020-09-10T07:37,37.0,2840.59,2829.49,17.47,112.10,1390.9500,36.8458,1390.9500,6.6333,29,0,0,1.000,1.000,SHELTERED,2829.49,11.10,0,A_placement_current,1.2571,29,25-54,MALE,0,unimpaired,0,0,0,0,49.1890,0.6178,885.6938,1.000,885.6938
Site 5,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-134632,OCC,yes,4740,2020-09-10T07:00,4827,2020-09-10T08:27,87.0,7393.10,7357.09,17.95,112.10,1443.9150,89.8108,1443.9150,7.4667,42,0,0,1.000,1.000,SHELTERED,7357.09,36.01,0,A_placement_current,1.4101,42,25-54,MALE,0,unimpaired,0,0,0,0,50.5390,0.6282,971.4971,1.000,971.4971
Site 6,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-102239,CJ,yes,4740,2020-09-10T07:00,5860,2020-09-11T01:40,1120.0,20585.37,12014.75,54.31,299.55,5303.9425,635.2442,5303.9425,24.6833,42,0,0,1.000,1.000,SHELTERED,20584.11,1.26,0,A_placement_current,1.4250,42,25-54,MALE,0,unimpaired,0,0,0,0,63.6335,0.6515,3877.0015,1.000,3877.0015
Site 7,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-222052,OCC,yes,4740,2020-09-10T07:00,4793,2020-09-10T07:53,53.0,5188.55,5118.40,17.61,112.10,1406.8833,52.7792,1406.8833,6.9000,35,0,0,1.000,1.000,SHELTERED,5118.40,70.15,0,A_placement_current,1.6056,35,25-54,MALE,0,unimpaired,0,0,0,0,49.6210,0.6212,911.5058,1.000,911.5058
Site 8,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-190339,OCC,yes,4740,2020-09-10T07:00,4753,2020-09-10T07:13,13.0,1458.71,1427.65,17.26,112.10,1367.0500,12.9458,1367.0500,6.2333,40,0,0,1.000,1.000,SHELTERED,1427.65,31.07,0,A_placement_current,1.7758,40,25-54,FEMALE,0,unimpaired,0,0,0,0,48.5410,0.6128,846.9758,1.000,846.9758
Site 9,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109372,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,21062.25,12449.10,53.68,299.55,5228.7292,532.5758,5228.7292,24.4167,45,0,0,1.000,1.000,SHELTERED,21018.46,43.79,0,A_placement_current,1.6865,45,25-54,MALE,0,unimpaired,0,0,0,0,62.9153,0.6459,3727.4264,1.000,3727.4264
Site 10,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-134250,OCC,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,1737.76,1692.52,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,39,0,0,1.000,1.000,SHELTERED,1692.52,45.24,0,A_placement_current,0.8529,39,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,49.0810,0.6170,879.2408,1.000,879.2408
Site 11,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167942,OCC,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2690.49,2689.19,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,40,0,1,1.000,1.000,SHELTERED,2689.19,1.30,0,A_placement_current,1.3375,40,25-54,FEMALE,0,unimpaired,0,1,1,1,49.0810,0.6170,879.2408,1.000,879.2408
Site 12,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109429,CJ,yes,4740,2020-09-10T07:00,5854,2020-09-11T01:34,1114.0,16967.46,8345.40,54.07,299.55,5275.7375,542.6708,5275.7375,24.5833,49,1,0,1.000,1.000,SHELTERED,16914.76,52.70,0,A_placement_current,1.5060,49,25-54,MALE,0,unimpaired,1,0,1,1,62.6635,0.6423,3766.2974,1.000,3766.2974
Site 13,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-156113,OCC,yes,4740,2020-09-10T07:00,4798,2020-09-10T07:58,58.0,5182.13,5180.88,17.66,112.10,1411.8625,57.7583,1411.8625,6.9833,47,0,0,1.000,1.000,SHELTERED,5180.88,1.25,0,A_placement_current,1.4825,47,25-54,FEMALE,0,unimpaired,0,0,0,0,49.7560,0.6222,919.5720,1.000,919.5720
Site 14,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167616,OCC,yes,4740,2020-09-10T07:00,4802,2020-09-10T08:02,62.0,5919.90,5918.60,17.69,112.10,1416.1858,62.0817,1416.1858,7.0500,46,0,0,1.000,1.000,SHELTERED,5918.60,1.30,0,A_placement_current,1.5710,46,25-54,MALE,0,unimpaired,0,0,0,0,49.8640,0.6230,926.5758,1.000,926.5758
Site 15,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167838,OCC,yes,4740,2020-09-10T07:00,4817,2020-09-10T08:17,77.0,3987.88,3967.54,17.85,112.10,1432.8233,78.7192,1432.8233,7.3000,41,0,0,1.000,1.000,SHELTERED,3967.54,20.34,0,A_placement_current,0.8528,41,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.2690,0.6261,953.5286,1.000,953.5286
Site 16,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-102216,CJ,yes,4740,2020-09-10T07:00,5882,2020-09-11T02:02,1142.0,18990.79,10342.58,55.16,299.55,5407.1758,753.0125,5407.1758,25.0500,25,0,0,1.000,1.000,SHELTERED,18911.94,78.85,0,A_placement_current,1.1635,25,25-54,MALE,0,unimpaired,0,0,0,0,64.3790,0.6567,4058.9199,1.000,4058.9199
Site 17,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-140352,CJ,yes,4740,2020-09-10T07:00,5862,2020-09-11T01:42,1122.0,21945.36,13368.70,54.38,299.55,5313.3442,675.3308,5313.3442,24.7167,60,0,0,1.000,1.000,SHELTERED,21938.06,7.30,0,A_placement_current,1.3968,60,55-69,MALE,0,unimpaired,0,0,0,1,64.0073,0.6551,3923.2241,1.000,3923.2241
Site 18,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-119345,CJ,yes,4740,2020-09-10T07:00,5912,2020-09-11T02:32,1172.0,13747.60,5155.86,56.29,299.55,5546.3508,812.1750,5546.3508,25.5500,76,0,1,1.000,1.000,SHELTERED,13725.22,22.38,0,A_placement_current,0.9387,76,70+,MALE,0,unimpaired,0,1,1,1,64.2127,0.6517,4203.5708,1.000,4203.5708
Site 19,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-102239,CJ,yes,4740,2020-09-10T07:00,5910,2020-09-11T02:30,1170.0,20585.37,12014.75,56.21,299.55,5537.0725,982.9842,5537.0725,25.5167,32,0,0,1.000,1.000,SHELTERED,20584.11,1.26,0,A_placement_current,0.9469,32,25-54,FEMALE,0,unimpaired,0,0,0,0,66.1787,0.6719,4370.4282,1.000,4370.4282
Site 20,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109704,CJ,yes,4740,2020-09-10T07:00,5859,2020-09-11T01:39,1119.0,25750.56,17094.57,54.27,299.55,5299.2417,725.7933,5299.2417,24.6667,45,0,0,1.000,1.000,SHELTERED,25663.93,86.62,0,A_placement_current,1.4356,45,25-54,FEMALE,0,unimpaired,0,0,0,0,64.5997,0.6615,3965.5887,1.000,3965.5887
Site 21,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-149782,OCC,yes,4740,2020-09-10T07:00,4791,2020-09-10T07:51,51.0,3963.82,3930.06,17.59,112.10,1404.8917,50.7875,1404.8917,6.8667,39,0,0,1.000,1.000,SHELTERED,3930.06,33.76,0,A_placement_current,1.2735,39,25-54,FEMALE,0,unimpaired,0,0,0,0,49.5670,0.6208,908.2793,1.000,908.2793
Site 22,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-112831,CJ,yes,4740,2020-09-10T07:00,5878,2020-09-11T01:58,1138.0,17745.85,9141.43,55.00,299.55,5388.5575,698.8642,5388.5575,24.9833,86,1,0,1.000,1.000,SHELTERED,17710.79,35.06,0,A_placement_current,1.2027,86,70+,MALE,1,ambulant_impaired_no_aid,1,0,1,1,63.9007,0.6523,3992.8729,1.000,3992.8729
Site 23,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-190369,CJ,yes,4740,2020-09-10T07:00,5858,2020-09-11T01:38,1118.0,17463.17,8869.82,54.23,299.55,5294.5408,571.4567,5294.5408,24.6500,50,0,0,1.000,1.000,SHELTERED,17439.18,23.99,0,A_placement_current,1.4540,50,25-54,OTHER,0,unimpaired,0,0,0,0,62.9230,0.6445,3806.8411,1.000,3806.8411
Site 24,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-123842,CJ,yes,4740,2020-09-10T07:00,5855,2020-09-11T01:35,1115.0,20242.28,11665.52,54.11,299.55,5280.4383,595.5900,5280.4383,24.6000,39,0,0,1.000,1.000,SHELTERED,20234.88,7.40,0,A_placement_current,1.4928,39,25-54,FEMALE,0,unimpaired,0,0,0,0,63.3302,0.6490,3822.6133,1.000,3822.6133
Site 25,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-212232,OCC,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,2529.37,2528.11,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,40,0,0,1.000,1.000,SHELTERED,2528.11,1.26,0,A_placement_current,1.5674,40,25-54,MALE,0,unimpaired,0,0,0,0,48.8920,0.6155,867.9480,1.000,867.9480
Site 26,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109489,OCC,yes,4740,2020-09-10T07:00,4762,2020-09-10T07:22,22.0,1699.27,1662.01,17.34,112.10,1376.0125,21.9083,1376.0125,6.3833,49,0,0,1.000,1.000,SHELTERED,1662.01,37.26,0,A_placement_current,1.2838,49,25-54,FEMALE,0,unimpaired,0,0,0,0,48.7840,0.6147,861.4950,1.000,861.4950
Site 27,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-140449,OCC,yes,4740,2020-09-10T07:00,4799,2020-09-10T07:59,59.0,3578.82,3555.62,17.66,112.10,1412.8583,58.7542,1412.8583,7.0000,45,0,0,1.000,1.000,SHELTERED,3555.62,23.20,0,A_placement_current,1.0103,45,25-54,MALE,0,unimpaired,0,0,0,0,49.7830,0.6224,921.1853,1.000,921.1853
Site 28,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-112930,CJ,yes,4740,2020-09-10T07:00,5962,2020-09-11T03:22,1222.0,19440.49,10857.92,58.12,299.55,5775.6450,1295.0733,5775.6450,26.3833,25,0,0,1.000,1.000,SHELTERED,19427.28,13.20,0,A_placement_current,0.7039,25,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,68.3570,0.6879,4831.1675,1.000,4831.1675
Site 29,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-178708,OCC,yes,4740,2020-09-10T07:00,4804,2020-09-10T08:04,64.0,6407.11,6405.83,17.72,112.10,1418.4042,64.3000,1418.4042,7.0833,41,1,0,1.000,1.000,SHELTERED,6405.83,1.28,0,A_placement_current,1.6547,41,25-54,FEMALE,0,unimpaired,1,0,1,1,49.9180,0.6235,930.1695,1.000,930.1695
Site 30,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-190367,CJ,yes,4740,2020-09-10T07:00,5875,2020-09-11T01:55,1135.0,17386.23,8774.80,54.89,299.55,5374.4550,670.2267,5374.4550,24.9333,22,0,1,1.000,1.000,SHELTERED,17344.16,42.06,0,A_placement_current,1.2356,22,18-24,FEMALE,0,unimpaired,0,1,1,1,63.6682,0.6502,3955.3465,1.000,3955.3465
Site 31,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-123704,OCC,yes,4740,2020-09-10T07:00,4815,2020-09-10T08:15,75.0,4950.68,4879.61,17.83,112.10,1430.6050,76.5008,1430.6050,7.2667,46,0,1,1.000,1.000,SHELTERED,4879.61,71.08,0,A_placement_current,1.0966,46,25-54,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1,50.2150,0.6257,949.9349,1.000,949.9349
Site 32,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-222052,OCC,yes,4740,2020-09-10T07:00,4801,2020-09-10T08:01,61.0,5188.55,5118.40,17.68,112.10,1415.0767,60.9725,1415.0767,7.0333,20,0,1,1.000,1.000,SHELTERED,5118.40,70.15,0,A_placement_current,1.4099,20,18-24,MALE,0,unimpaired,0,1,1,1,49.8370,0.6228,924.7790,1.000,924.7790
Site 33,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-145074,CJ,yes,4740,2020-09-10T07:00,5882,2020-09-11T02:02,1142.0,22562.04,13991.40,55.16,299.55,5407.1758,835.3408,5407.1758,25.0500,49,0,0,1.000,1.000,SHELTERED,22560.76,1.28,0,A_placement_current,1.1631,49,25-54,MALE,0,unimpaired,0,0,0,0,65.2375,0.6655,4142.0715,1.000,4142.0715
Site 34,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-112685,CJ,yes,4740,2020-09-10T07:00,5895,2020-09-11T02:15,1155.0,21807.73,13237.06,55.65,299.55,5467.4850,908.5567,5467.4850,25.2667,67,0,0,1.000,1.000,SHELTERED,21806.42,1.30,0,A_placement_current,1.0567,67,55-69,FEMALE,0,unimpaired,0,0,0,1,65.7232,0.6689,4252.8081,1.000,4252.8081
Site 35,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-112914,CJ,yes,4740,2020-09-10T07:00,5858,2020-09-11T01:38,1118.0,17356.35,8751.58,54.23,299.55,5294.5408,570.3475,5294.5408,24.6500,50,0,0,1.000,1.000,SHELTERED,17320.94,35.41,0,A_placement_current,1.4508,50,25-54,MALE,0,unimpaired,0,0,0,0,62.9062,0.6443,3805.7209,1.000,3805.7209
Site 36,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109722,CJ,yes,4740,2020-09-10T07:00,5901,2020-09-11T02:21,1161.0,19120.64,10523.08,55.88,299.55,5495.3200,881.5317,5495.3200,25.3667,45,0,1,1.000,1.000,SHELTERED,19092.44,28.19,0,A_placement_current,1.0078,45,25-54,MALE,0,unimpaired,0,1,1,1,65.3128,0.6641,4242.4922,1.000,4242.4922
Site 37,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-156473,OCC,yes,4740,2020-09-10T07:00,4806,2020-09-10T08:06,66.0,7003.50,6960.21,17.74,112.10,1420.6225,66.5183,1420.6225,7.1167,37,0,0,1.000,1.000,SHELTERED,6960.21,43.29,0,A_placement_current,1.7653,37,25-54,MALE,0,unimpaired,0,0,0,0,49.9720,0.6239,933.7632,1.000,933.7632
Site 38,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-145175,CJ,yes,4740,2020-09-10T07:00,6069,2020-09-11T05:09,1329.0,17166.00,8563.01,61.70,299.55,6240.5333,1849.7150,6240.5333,28.1667,33,0,0,1.000,1.000,SHELTERED,17132.37,33.62,0,A_placement_current,0.4618,33,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,72.1382,0.7132,5674.9375,1.000,5674.9375
Site 39,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-212206,CJ,yes,4740,2020-09-10T07:00,5876,2020-09-11T01:56,1136.0,25870.88,17200.19,54.93,299.55,5379.1558,863.7875,5379.1558,24.9500,47,0,0,1.000,1.000,SHELTERED,25769.55,101.34,0,A_placement_current,1.2241,47,25-54,MALE,0,unimpaired,0,0,0,0,65.6647,0.6705,4153.7104,1.000,4153.7104
Site 40,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-130031,OCC,yes,4740,2020-09-10T07:00,4815,2020-09-10T08:15,75.0,6143.59,6121.56,17.83,112.10,1430.6050,76.5008,1430.6050,7.2667,47,0,1,1.000,1.000,SHELTERED,6121.56,22.03,0,A_placement_current,1.3648,47,25-54,MALE,0,unimpaired,0,1,1,1,50.2150,0.6257,949.9349,1.000,949.9349
Site 41,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-130002,OCC,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,6780.24,6766.84,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,26,1,0,1.000,1.000,SHELTERED,6766.84,13.40,0,A_placement_current,1.4390,26,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,50.2960,0.6264,955.3254,1.000,955.3254
Site 42,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-123822,CJ,yes,4740,2020-09-10T07:00,5883,2020-09-11T02:03,1143.0,19980.22,11400.32,55.19,299.55,5411.8150,781.8767,5411.8150,25.0667,37,0,0,1.000,1.000,SHELTERED,19969.68,10.55,0,A_placement_current,1.1550,37,25-54,MALE,0,unimpaired,0,0,0,0,64.6585,0.6594,4090.9026,1.000,4090.9026
Site 43,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-222259,CJ,yes,4740,2020-09-10T07:00,5893,2020-09-11T02:13,1153.0,19886.43,11273.92,55.57,299.55,5458.2067,847.6483,5458.2067,25.2333,62,0,0,1.000,1.000,SHELTERED,19843.28,43.16,0,A_placement_current,1.0683,62,55-69,FEMALE,0,unimpaired,0,0,0,1,65.1305,0.6631,4185.6309,1.000,4185.6309
Site 44,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-112542,CJ,yes,4740,2020-09-10T07:00,5858,2020-09-11T01:38,1118.0,17298.96,8725.04,54.23,299.55,5294.5408,570.3475,5294.5408,24.6500,47,0,0,1.000,1.000,SHELTERED,17294.40,4.56,0,A_placement_current,1.4478,47,25-54,MALE,0,unimpaired,0,0,0,0,62.9062,0.6443,3805.7209,1.000,3805.7209
Site 45,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-129942,OCC,yes,4740,2020-09-10T07:00,4792,2020-09-10T07:52,52.0,2547.16,2516.79,17.60,112.10,1405.8875,51.7833,1405.8875,6.8833,64,0,0,1.000,1.000,SHELTERED,2516.79,30.37,0,A_placement_current,0.8135,64,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.5940,0.6210,909.8925,1.000,909.8925
Site 46,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167856,OCC,yes,4740,2020-09-10T07:00,4791,2020-09-10T07:51,51.0,3644.32,3621.02,17.59,112.10,1404.8917,50.7875,1404.8917,6.8667,26,0,1,1.000,1.000,SHELTERED,3621.02,23.29,0,A_placement_current,1.1723,26,25-54,MALE,0,unimpaired,0,1,1,1,49.5670,0.6208,908.2793,1.000,908.2793
Site 47,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109680,OCC,yes,4740,2020-09-10T07:00,4796,2020-09-10T07:56,56.0,5223.39,5073.33,17.64,112.10,1409.8708,55.7667,1409.8708,6.9500,30,1,0,1.000,1.000,SHELTERED,5073.33,150.06,0,A_placement_current,1.5382,30,25-54,OTHER,0,unimpaired,1,0,1,1,49.7020,0.6218,916.3455,1.000,916.3455
Site 48,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-140193,CJ,yes,4740,2020-09-10T07:00,5871,2020-09-11T01:51,1131.0,20964.85,12312.66,54.73,299.55,5355.6517,720.8683,5355.6517,24.8667,54,0,0,1.000,1.000,SHELTERED,20882.02,82.83,0,A_placement_current,1.2787,54,25-54,MALE,0,unimpaired,0,0,0,0,64.2840,0.6570,3995.0245,1.000,3995.0245
Site 49,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-102075,CJ,yes,4740,2020-09-10T07:00,5900,2020-09-11T02:20,1160.0,18656.75,10045.44,55.84,299.55,5490.6808,862.3575,5490.6808,25.3500,58,1,1,1.000,1.000,SHELTERED,18614.80,41.94,0,A_placement_current,1.0166,58,55-69,FEMALE,1,ambulant_impaired_no_aid,1,1,1,1,65.1343,0.6624,4220.2964,1.000,4220.2964
Site 50,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-190594,CJ,yes,4740,2020-09-10T07:00,6091,2020-09-11T05:31,1351.0,21292.55,12709.12,62.31,299.55,6325.7283,2569.2233,6325.7283,28.5333,36,1,0,1.000,1.000,SHELTERED,21278.48,14.07,0,A_placement_current,0.4305,36,25-54,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1,75.7958,0.7466,6453.6098,1.000,6453.6098
Site 51,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-167656,OCC,yes,4740,2020-09-10T07:00,4771,2020-09-10T07:31,31.0,2200.22,2178.04,17.42,112.10,1384.9750,30.8708,1384.9750,6.5333,31,1,1,1.000,1.000,SHELTERED,2178.04,22.18,0,A_placement_current,1.1473,31,25-54,MALE,0,unimpaired,1,1,1,1,49.0270,0.6166,876.0143,1.000,876.0143
Site 52,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-134629,CJ,yes,4740,2020-09-10T07:00,5856,2020-09-11T01:36,1116.0,19864.45,11265.04,54.15,299.55,5285.1392,593.8308,5285.1392,24.6167,68,0,0,1.000,1.000,SHELTERED,19834.40,30.06,0,A_placement_current,1.4876,68,55-69,MALE,0,unimpaired,0,0,0,1,63.2898,0.6485,3823.7040,1.000,3823.7040
Site 53,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-109419,OCC,yes,4740,2020-09-10T07:00,4774,2020-09-10T07:34,34.0,2692.02,2690.73,17.44,112.10,1387.9625,33.8583,1387.9625,6.5833,51,0,0,1.000,1.000,SHELTERED,2690.73,1.29,0,A_placement_current,1.3038,51,25-54,FEMALE,0,unimpaired,0,0,0,0,49.1080,0.6172,880.8540,1.000,880.8540
Site 54,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,26-119269,CJ,yes,4740,2020-09-10T07:00,5868,2020-09-11T01:48,1128.0,17912.75,9315.02,54.62,299.55,5341.5492,637.3208,5341.5492,24.8167,39,0,0,1.000,1.000,SHELTERED,17884.38,28.37,0,A_placement_current,1.3160,39,25-54,MALE,0,unimpaired,0,0,0,0,63.4792,0.6491,3902.0390,1.000,3902.0390
Site 55,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-145088,OCC,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,7405.25,7255.41,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,34,0,0,1.000,1.000,SHELTERED,7255.41,149.84,0,A_placement_current,1.5659,34,25-54,MALE,0,unimpaired,0,0,0,0,50.2960,0.6264,955.3254,1.000,955.3254
Site 56,sim-20260726-011310-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,9308e3f21ffc,25-178829,CJ,yes,4740,2020-09-10T07:00,5889,2020-09-11T02:09,1149.0,17085.50,8475.51,55.42,299.55,5439.6500,751.5717,5439.6500,25.1667,45,0,0,1.000,1.000,SHELTERED,17044.87,40.63,0,A_placement_current,1.1055,45,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.2145,0.6542,4077.2739,1.000,4077.2739
