shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,323,true,323,323,243,1.0000,17910.78
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,643,true,9,9,0,0.0140,2565.06
Clark_Center,Clark Center,-122.661942,45.512502,331,true,331,331,123,1.0000,647.95
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,331,true,0,0,0,0.0000,
Jeans_Place,Jean's Place,-122.654323,45.523278,221,true,221,221,121,1.0000,596.88
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,441,true,441,441,218,1.0000,2112.22
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,368,true,368,368,69,1.0000,1675.33
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,265,true,265,265,546,1.0000,5435.64
Willamette_Center,Willamette Center,-122.649327,45.485729,478,true,478,478,357,1.0000,3804.92
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,265,true,265,265,254,1.0000,1758.47
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,279,true,279,279,21,1.0000,16693.50
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,551,true,551,551,352,1.0000,5152.55
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,191,true,3,3,0,0.0157,3873.69
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,198,true,19,19,0,0.0960,24794.67
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,77,true,77,77,69,1.0000,12215.34
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,74,true,74,74,29,1.0000,25983.69
Avalon_Village,Avalon Village,-122.647011,45.504545,40,true,40,40,212,1.0000,887.71
Beacon_Village,Beacon Village,-122.585163,45.527605,40,true,40,40,162,1.0000,773.22
Dignity_Village,Dignity Village,-122.635880,45.590779,243,true,243,243,140,1.0000,18096.72
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,154,true,154,154,399,1.0000,1821.46
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,77,true,77,77,55,1.0000,14271.29
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,118,true,118,118,140,1.0000,1073.50
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,40,true,40,40,240,1.0000,576.18
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,40,true,40,40,1,1.0000,1268.44
St_Johns_Village,St Johns Village,-122.750203,45.590193,77,true,77,77,131,1.0000,609.10
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,467,true,467,467,335,1.0000,3008.79
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,110,true,110,110,226,1.0000,598.88
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,110,true,110,110,68,1.0000,1076.65
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,121,true,121,121,94,1.0000,518.28
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,224,true,182,182,0,0.8125,18211.37
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,243,true,221,221,0,0.9095,2701.37
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,154,true,154,154,170,1.0000,529.04
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,140,true,140,140,146,1.0000,922.74
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,331,true,331,331,174,1.0000,2163.28
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,202,true,202,202,631,1.0000,1445.41
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,243,true,243,243,144,1.0000,2364.45
