shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted
CJ,Charles Jordan Community Center,-122.711387,45.587754,99,true,99,99,1822,1.0000,16362.23
OCC,Oregon Convention Center,-122.661771,45.528461,99,true,99,99,1921,1.0000,1024.55
MSCC,Mount Scott Community Center,-122.589160,45.482738,,false,0,0,0,,
