agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 1555,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-140390,-122.554808,45.495517,NEW_optimized_site_04,yes,13200,2020-09-16T04:00,13212,2020-09-16T04:12,12.0,1420.21,1349.75,345.96,984.75,76181.3467,61.7600,76181.3467,149.2167,59,0,0,1.000,1.000,SHELTERED,1349.75,70.47,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.8265,59,45-64,MALE,0,unimpaired,0,0,0,1,1,134.5240,0.6109,46532.9991,1.000,46532.9991,1,0,0,0,0,1.093299,0,0,0,0
Site 1556,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-222158,-122.560898,45.523413,NEW_optimized_site_05,yes,16320,2020-09-18T08:00,16362,2020-09-18T08:42,42.0,3208.38,3135.39,411.96,984.75,112342.3058,315.4550,112342.3058,201.7167,40,0,0,1.000,1.000,SHELTERED,3135.39,72.99,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2591,40,18-44,FEMALE,0,unimpaired,0,0,0,0,0,167.0540,0.6126,68847.4161,1.000,68847.4161,1,0,1,0,0,-0.321834,0,0,0,0
Site 1557,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-134286,-122.671733,45.507010,NEW_optimized_site_07,yes,12540,2020-09-15T17:00,12553,2020-09-15T17:13,13.0,1111.16,1057.30,347.95,984.75,72796.3533,71.6517,72796.3533,138.2333,45,0,0,1.000,1.000,SHELTERED,1057.30,53.86,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4084,45,45-64,MALE,0,unimpaired,0,0,0,0,0,127.8410,0.6110,44478.1437,1.000,44478.1437,1,0,1,0,0,0.608705,0,0,0,0
Site 1558,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-145514,-122.538960,45.504166,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,51,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5736,51,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.604483,0,0,0,0
Site 1559,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-112682,-122.647822,45.499953,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,49,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2613,49,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,1.034112,0,0,0,0
Site 1560,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-212323,-122.747580,45.592470,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,24,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4517,24,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.477940,0,0,0,0
Site 1561,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-119645,-122.573777,45.474236,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,47,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6736,47,45-64,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.211479,0,0,0,0
Site 1562,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-201619,-122.566151,45.482745,NEW_optimized_site_04,yes,12180,2020-09-15T11:00,12211,2020-09-15T11:31,31.0,2435.82,2434.51,347.62,984.75,70745.9667,203.8508,70745.9667,132.5333,42,0,0,1.000,1.000,SHELTERED,2434.51,1.31,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2734,42,18-44,FEMALE,0,unimpaired,0,0,0,0,0,124.6670,0.6126,43360.9290,1.000,43360.9290,1,0,0,0,0,-1.919392,0,0,0,0
Site 1563,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-112881,-122.549379,45.476045,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,35,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9909,35,18-44,FEMALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,1,0,-0.000515,0,0,0,0
Site 1564,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-123561,-122.637554,45.497568,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,77,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0222,77,65+,MALE,1,ambulant_impaired_no_aid,1,0,1,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,1,0,-1.007961,0,0,0,0
Site 1565,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-112972,-122.566196,45.557624,Roseway_Inn_Motel_Shelte,yes,13980,2020-09-16T17:00,13984,2020-09-16T17:04,4.0,351.37,339.61,351.65,984.75,81958.8858,45.8767,81958.8858,162.0833,25,0,0,1.000,1.000,SHELTERED,339.61,11.76,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2046,25,18-44,MALE,0,unimpaired,0,0,0,1,1,142.2380,0.6103,50041.2558,1.000,50041.2558,1,0,0,0,0,0.498683,0,0,0,0
Site 1566,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-222029,-122.659877,45.508653,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2466,64,45-64,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,0.060815,0,0,0,0
Site 1567,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-109422,-122.610455,45.511727,Laurelwood_Center,yes,15540,2020-09-17T19:00,15567,2020-09-17T19:27,27.0,2736.76,2702.55,392.69,984.75,101883.1367,386.1450,101883.1367,188.4667,30,0,0,1.000,1.000,SHELTERED,2702.55,34.22,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6589,30,18-44,MALE,0,unimpaired,0,0,0,0,0,158.7190,0.6118,62538.7198,1.000,62538.7198,1,0,1,0,0,1.386750,0,0,0,0
Site 1568,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-190801,-122.679171,45.563283,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,29,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3640,29,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,0.213294,0,0,0,0
Site 1569,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-109565,-122.607720,45.473614,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,21,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5294,21,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.429652,0,0,0,0
Site 1570,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-201184,-122.537227,45.512938,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,35,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2893,35,18-44,MALE,0,unimpaired,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.279543,0,0,0,0
Site 1571,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-119679,-122.562067,45.475400,NEW_optimized_site_08,yes,5880,2020-09-11T02:00,5908,2020-09-11T02:28,28.0,2635.49,2634.20,98.26,524.25,9675.0458,227.3367,9675.0458,27.4833,32,0,0,1.000,1.000,SHELTERED,2634.20,1.29,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5553,32,18-44,FEMALE,0,unimpaired,0,0,0,0,0,60.5360,0.6148,6131.3880,1.000,6131.3880,1,0,0,0,0,0.921794,0,0,0,0
Site 1572,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-201677,-122.587397,45.573230,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,59,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5406,59,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,0.933191,0,0,0,0
Site 1573,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-145259,-122.659827,45.504633,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,49,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3749,49,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,1.993371,0,0,0,0
Site 1574,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-156067,-122.607331,45.541323,Banfield_Motel_Shelter,yes,5100,2020-09-10T13:00,5135,2020-09-10T13:35,35.0,1654.70,1629.02,41.05,331.10,3512.9500,193.1417,3512.9500,14.6000,82,0,1,1.000,1.000,SHELTERED,1629.02,25.68,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.7700,82,65+,MALE,0,unimpaired,0,1,1,1,1,52.7950,0.6169,2337.9726,1.000,2337.9726,1,0,0,0,0,0.264208,0,0,0,0
Site 1575,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-212498,-122.537749,45.526293,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,52,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3775,52,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.868482,0,0,0,0
Site 1576,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-112779,-122.728781,45.467483,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,39,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3232,39,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-1.099011,0,0,0,0
Site 1577,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-144968,-122.551676,45.557196,NEW_optimized_site_09,yes,10620,2020-09-14T09:00,10628,2020-09-14T09:08,8.0,860.35,859.11,310.19,984.75,54945.3875,62.8867,54945.3875,106.1500,38,0,0,1.000,1.000,SHELTERED,859.11,1.24,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.7139,38,18-44,MALE,0,unimpaired,0,0,0,1,1,108.1860,0.6108,33580.2019,1.000,33580.2019,1,0,0,0,0,0.201536,0,0,0,0
Site 1578,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-221931,-122.501582,45.526190,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,51,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1649,51,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.217794,0,0,0,0
Site 1579,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-156389,-122.537697,45.512916,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,30,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9477,30,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.200777,0,0,0,0
Site 1580,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-221912,-122.660703,45.507426,NEW_optimized_site_02,yes,13980,2020-09-16T17:00,13998,2020-09-16T17:18,18.0,1536.63,1535.34,351.99,984.75,82119.4542,206.4450,82119.4542,162.3167,29,0,0,1.000,1.000,SHELTERED,1535.34,1.29,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3833,29,18-44,MALE,0,unimpaired,0,0,0,0,0,142.6160,0.6113,50301.3765,1.000,50301.3765,1,0,0,0,0,0.294422,0,0,0,0
Site 1581,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-178902,-122.494945,45.502844,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,20,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5101,20,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,1,0,-0.492918,0,0,0,0
Site 1582,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-109744,-122.686240,45.532050,NEW_optimized_site_03,yes,17220,2020-09-18T23:00,17227,2020-09-18T23:07,7.0,560.71,535.03,424.05,984.75,121750.8300,83.2475,121750.8300,216.1333,57,0,0,1.000,1.000,SHELTERED,535.03,25.68,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3087,57,45-64,MALE,0,unimpaired,0,0,0,0,1,175.2590,0.6104,74352.0863,1.000,74352.0863,1,0,1,0,0,0.968530,0,0,0,0
Site 1583,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-178726,-122.671366,45.509675,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,48,1,1,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4398,48,45-64,MALE,0,unimpaired,1,1,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,-1.046037,0,0,0,0
Site 1584,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-140230,-122.567060,45.471649,NEW_optimized_site_08,yes,13620,2020-09-16T11:00,13634,2020-09-16T11:14,14.0,1323.10,1261.63,347.05,984.75,78860.5525,108.6517,78860.5525,156.2500,51,0,0,1.000,1.000,SHELTERED,1261.63,61.46,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4952,51,45-64,OTHER,0,unimpaired,0,0,0,0,0,138.8480,0.6110,48214.6752,1.000,48214.6752,1,0,1,0,0,0.604838,0,0,0,0
Site 1585,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-119253,-122.648535,45.487125,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,52,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.7643,52,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.940395,0,0,0,0
Site 1586,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-221989,-122.657800,45.518208,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,55,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1541,55,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,1.861379,0,0,0,0
Site 1587,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-102171,-122.542091,45.487288,NEW_optimized_site_04,yes,12360,2020-09-15T14:00,12376,2020-09-15T14:16,16.0,1279.15,1255.92,348.04,984.75,71789.9233,95.4667,71789.9233,135.2833,38,1,0,1.000,1.000,SHELTERED,1255.92,23.23,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2783,38,18-44,MALE,1,ambulant_impaired_no_aid,1,0,1,0,1,126.0920,0.6113,43888.2746,1.000,43888.2746,1,0,1,0,0,1.055632,0,0,0,0
Site 1588,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-190566,-122.656576,45.521007,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,47,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5945,47,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.564252,0,0,0,0
Site 1589,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-190577,-122.666842,45.514393,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,80,1,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9379,80,65+,MALE,1,ambulant_impaired_no_aid,1,0,1,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.059030,0,0,0,0
Site 1590,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-119483,-122.723850,45.594760,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,23,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4648,23,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-0.799412,0,0,0,0
Site 1591,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-149769,-122.653091,45.520035,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,45,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4413,45,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,0.463500,0,0,0,0
Site 1592,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-129883,-122.677947,45.518135,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,56,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3185,56,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.059762,0,0,0,0
Site 1593,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-123840,-122.659060,45.526873,NEW_optimized_site_10,yes,2760,2020-09-08T22:00,2783,2020-09-08T22:23,23.0,1924.26,1844.56,27.57,196.20,1278.6500,2.6450,1278.6500,7.0000,36,0,0,1.000,1.000,SHELTERED,1844.56,79.70,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3887,36,18-44,FEMALE,0,unimpaired,0,0,0,0,0,28.6810,0.6183,782.6479,1.000,782.6479,1,0,0,0,0,1.639189,0,0,0,0
Site 1594,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-190432,-122.568242,45.553505,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,50,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9330,50,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,1,0,-0.417887,0,0,0,0
Site 1595,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-119587,-122.572433,45.479283,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,37,0,1,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3617,37,18-44,MALE,0,unimpaired,0,1,1,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,0.387095,0,0,0,0
Site 1596,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-178703,-122.560687,45.465819,Laurelwood_Center,yes,18180,2020-09-19T15:00,18322,2020-09-19T17:22,142.0,12655.17,1734.93,427.16,984.75,130441.3083,793.7942,130441.3083,234.3833,26,0,0,1.000,1.000,SHELTERED,12539.23,115.94,3,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4994,26,18-44,MALE,0,unimpaired,0,0,0,0,0,188.6640,0.6178,80370.9302,1.000,80370.9302,1,0,0,1,0,-0.520212,0,0,0,0
Site 1597,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-222172,-122.522053,45.560243,NEW_optimized_site_09,yes,17100,2020-09-18T21:00,17136,2020-09-18T21:36,36.0,2946.78,2747.61,422.63,984.75,120702.0992,409.2900,120702.0992,214.6167,38,0,1,1.000,1.000,SHELTERED,2747.61,199.17,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3383,38,18-44,MALE,0,unimpaired,0,1,1,0,1,174.8220,0.6121,74041.6634,1.000,74041.6634,1,0,0,0,0,-1.211037,0,0,0,0
Site 1598,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-109313,-122.650375,45.500292,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,25,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1534,25,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,1,0,0,2.353615,0,0,0,0
Site 1599,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-167577,-122.582005,45.497210,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,35,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6982,35,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,0,0,-1.849679,0,0,0,0
Site 1600,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-134698,-122.507491,45.551902,NEW_optimized_site_09,yes,4620,2020-09-10T05:00,4653,2020-09-10T05:33,33.0,3089.44,3088.16,29.20,196.20,2264.4583,28.4075,2264.4583,7.0000,64,0,0,1.000,1.000,SHELTERED,3088.16,1.28,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5355,64,45-64,MALE,0,unimpaired,0,0,0,1,1,47.8610,0.6172,1410.0112,1.000,1410.0112,1,0,1,0,0,1.936432,0,0,0,0
Site 1601,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-102270,-122.685286,45.530677,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,49,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2673,49,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,-0.685531,0,0,0,0
Site 1602,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-179240,-122.557329,45.529885,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,43,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2083,43,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,0,,0,0,0,0.951516,0,0,0,0
Site 1603,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,26-140160,-122.708250,45.537820,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,50,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2142,50,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,0,1,0,-0.212520,0,0,0,0
Site 1604,sim-20260730-020924-seed43,495d845a083bd4d362fd093f9acb64f455347c1b,43,91693a105711,25-179196,-122.691062,45.585269,,no,,,,,,0.00,,336.35,984.75,153039.2575,0.0000,153039.2575,306.0000,34,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3052,34,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,93353.9471,1.000,93353.9471,1,0,1,0,0,-0.579376,0,0,0,0
