agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 13,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156113,,no,960,2020-09-07T16:00,,,,5182.13,5180.88,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5180.88,1.25,1
Site 14,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167616,,no,960,2020-09-07T16:00,,,,5919.90,5918.60,173.09,562.70,54002.8192,102.0350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5918.60,1.30,1
Site 15,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167838,,no,960,2020-09-07T16:00,,,,3987.88,3967.54,173.09,562.70,54002.8192,71.5000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3967.54,20.34,1
Site 16,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102216,,no,960,2020-09-07T16:00,,,,10421.43,10342.58,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10342.58,78.85,1
Site 17,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140352,,no,960,2020-09-07T16:00,,,,13376.00,13368.70,173.09,562.70,54002.8192,253.9467,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13368.70,7.30,1
Site 18,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119345,,no,960,2020-09-07T16:00,,,,5178.24,5155.86,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5155.86,22.38,1
Site 19,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102239,,no,960,2020-09-07T16:00,,,,12016.01,12014.75,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12014.75,1.26,1
Site 20,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109704,,no,960,2020-09-07T16:00,,,,17181.20,17094.57,173.09,562.70,54002.8192,311.5100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17094.57,86.62,1
Site 21,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-149782,,no,960,2020-09-07T16:00,,,,3963.82,3930.06,173.09,562.70,54002.8192,70.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3930.06,33.76,1
Site 22,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112831,,no,960,2020-09-07T16:00,,,,9176.49,9141.43,173.09,562.70,54002.8192,153.6950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9141.43,35.06,1
Site 23,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190369,,no,960,2020-09-07T16:00,,,,8893.81,8869.82,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8869.82,23.99,1
Site 24,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123842,,no,960,2020-09-07T16:00,,,,11672.92,11665.52,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11665.52,7.40,1
Site 25,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212232,,no,960,2020-09-07T16:00,,,,11098.73,2528.11,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11097.47,1.26,2
Site 26,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109489,,no,960,2020-09-07T16:00,,,,10268.63,1662.01,173.09,562.70,54002.8192,179.2133,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10231.37,37.26,2
Site 27,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140449,,no,960,2020-09-07T16:00,,,,12148.18,3555.62,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12124.98,23.20,2
Site 28,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112930,CJ,yes,960,2020-09-07T16:00,1002,2020-09-07T16:42,42.0,3328.91,3315.71,12.25,82.50,204.5333,57.7500,204.5333,0.7167,,,,1.000,1.000,SHELTERED,3315.71,13.20,0
Site 29,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178708,,no,960,2020-09-07T16:00,,,,6407.11,6405.83,173.09,562.70,54002.8192,110.6450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6405.83,1.28,1
Site 30,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190367,,no,960,2020-09-07T16:00,,,,8816.87,8774.80,173.09,562.70,54002.8192,148.7750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8774.80,42.06,1
Site 31,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123704,,no,960,2020-09-07T16:00,,,,4950.68,4879.61,173.09,562.70,54002.8192,87.2750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4879.61,71.08,1
Site 32,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222052,,no,960,2020-09-07T16:00,,,,5188.55,5118.40,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5118.40,70.15,1
Site 33,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145074,,no,960,2020-09-07T16:00,,,,13992.68,13991.40,173.09,562.70,54002.8192,268.0842,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13991.40,1.28,1
Site 34,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112685,,no,960,2020-09-07T16:00,,,,13238.37,13237.06,173.09,562.70,54002.8192,250.2100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13237.06,1.30,1
Site 35,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112914,,no,960,2020-09-07T16:00,,,,8786.99,8751.58,173.09,562.70,54002.8192,147.5450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8751.58,35.41,1
Site 36,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109722,,no,960,2020-09-07T16:00,,,,10551.28,10523.08,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10523.08,28.19,1
Site 37,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156473,,no,960,2020-09-07T16:00,,,,7003.50,6960.21,173.09,562.70,54002.8192,119.2550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6960.21,43.29,1
Site 38,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145175,,no,960,2020-09-07T16:00,,,,8596.64,8563.01,173.09,562.70,54002.8192,145.0850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8563.01,33.62,1
Site 39,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212206,,no,960,2020-09-07T16:00,,,,10016.35,9915.01,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9915.01,101.34,1
Site 40,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130031,CJ,yes,960,2020-09-07T16:00,1004,2020-09-07T16:44,44.0,3435.56,3413.53,12.39,82.50,207.2833,60.5000,207.2833,0.7500,,,,1.000,1.000,SHELTERED,3413.53,22.03,0
Site 41,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130002,,no,960,2020-09-07T16:00,,,,6780.24,6766.84,173.09,562.70,54002.8192,115.5650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6766.84,13.40,1
Site 42,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123822,,no,960,2020-09-07T16:00,,,,11410.86,11400.32,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11400.32,10.55,1
Site 43,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222259,,no,960,2020-09-07T16:00,,,,11317.07,11273.92,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11273.92,43.16,1
Site 44,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112542,,no,960,2020-09-07T16:00,,,,8729.60,8725.04,173.09,562.70,54002.8192,146.3150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8725.04,4.56,1
Site 45,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129942,,no,960,2020-09-07T16:00,,,,11116.52,2516.79,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11086.15,30.37,2
Site 46,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167856,,no,960,2020-09-07T16:00,,,,12213.68,3621.02,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12190.38,23.29,2
Site 47,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109680,,no,960,2020-09-07T16:00,,,,5223.39,5073.33,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5073.33,150.06,1
Site 48,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140193,,no,960,2020-09-07T16:00,,,,12395.49,12312.66,173.09,562.70,54002.8192,229.6583,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12312.66,82.83,1
Site 49,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102075,,no,960,2020-09-07T16:00,,,,10087.39,10045.44,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10045.44,41.94,1
Site 50,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190594,,no,960,2020-09-07T16:00,,,,12723.19,12709.12,173.09,562.70,54002.8192,239.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12709.12,14.07,1
Site 51,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167656,,no,960,2020-09-07T16:00,,,,10769.58,2178.04,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10747.40,22.18,2
Site 52,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-134629,,no,960,2020-09-07T16:00,,,,11295.09,11265.04,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11265.04,30.06,1
Site 53,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109419,,no,960,2020-09-07T16:00,,,,11261.38,2690.73,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11260.09,1.29,2
Site 54,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119269,,no,960,2020-09-07T16:00,,,,9343.39,9315.02,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9315.02,28.37,1
Site 55,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145088,,no,960,2020-09-07T16:00,,,,7405.25,7255.41,173.09,562.70,54002.8192,125.4050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7255.41,149.84,1
Site 56,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178829,,no,960,2020-09-07T16:00,,,,8516.14,8475.51,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8475.51,40.63,1
Site 57,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145507,,no,960,2020-09-07T16:00,,,,12949.07,12720.28,173.09,562.70,54002.8192,244.6050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12720.28,228.79,1
Site 58,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119277,,no,960,2020-09-07T16:00,,,,7489.65,7469.44,173.09,562.70,54002.8192,127.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7469.44,20.21,1
Site 59,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109299,,no,960,2020-09-07T16:00,,,,11030.53,2430.15,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10999.51,31.02,2
Site 60,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112521,,no,960,2020-09-07T16:00,,,,12584.66,12556.18,173.09,562.70,54002.8192,235.2633,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12556.18,28.48,1
Site 61,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102382,,no,960,2020-09-07T16:00,,,,11098.53,2516.96,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11086.32,12.21,2
Site 62,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129797,,no,960,2020-09-07T16:00,,,,11035.60,2464.96,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11034.32,1.27,2
Site 63,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109544,,no,960,2020-09-07T16:00,,,,5850.27,5825.08,173.09,562.70,54002.8192,102.0350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5825.08,25.19,1
Site 64,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129877,,no,960,2020-09-07T16:00,,,,9703.87,9663.34,173.09,562.70,54002.8192,166.1350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9663.34,40.53,1
Site 65,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123753,,no,960,2020-09-07T16:00,,,,5844.37,5790.94,173.09,562.70,54002.8192,100.8050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5790.94,53.43,1
Site 66,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112997,,no,960,2020-09-07T16:00,,,,11175.89,2585.74,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11155.10,20.78,2
Site 67,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119471,,no,960,2020-09-07T16:00,,,,6065.14,5985.36,173.09,562.70,54002.8192,104.4950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5985.36,79.78,1
Site 68,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178707,,no,960,2020-09-07T16:00,,,,10284.32,1676.47,173.09,562.70,54002.8192,179.2133,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10245.83,38.49,2
Site 69,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112942,,no,960,2020-09-07T16:00,,,,4864.28,4863.01,173.09,562.70,54002.8192,86.0450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4863.01,1.27,1
Site 70,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-201585,,no,960,2020-09-07T16:00,,,,13622.80,13582.99,173.09,562.70,54002.8192,259.5517,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13582.99,39.81,1
Site 71,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156057,OCC,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,1052.46,1028.38,10.15,82.50,164.6583,17.8750,164.6583,0.2333,,,,1.000,1.000,SHELTERED,1028.38,24.08,0
Site 72,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140223,,no,960,2020-09-07T16:00,,,,10490.77,1883.93,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10453.29,37.48,2
Site 73,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102110,,no,960,2020-09-07T16:00,,,,4154.14,4116.13,173.09,562.70,54002.8192,74.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4116.13,38.01,1
Site 74,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123762,,no,960,2020-09-07T16:00,,,,6684.42,6683.03,173.09,562.70,54002.8192,114.3350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6683.03,1.39,1
Site 75,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-179192,,no,960,2020-09-07T16:00,,,,3774.10,3734.22,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3734.22,39.88,1
Site 76,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119720,OCC,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,906.00,871.79,10.00,82.50,161.9083,15.1250,161.9083,0.2000,,,,1.000,1.000,SHELTERED,871.79,34.21,0
Site 77,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145133,,no,960,2020-09-07T16:00,,,,10065.87,10064.61,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10064.61,1.26,1
Site 78,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-149705,,no,960,2020-09-07T16:00,,,,7979.53,7956.45,173.09,562.70,54002.8192,135.2450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7956.45,23.08,1
Site 79,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140473,,no,960,2020-09-07T16:00,,,,10314.91,1725.42,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10294.78,20.14,2
Site 80,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102504,,no,960,2020-09-07T16:00,,,,3807.91,3806.21,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3806.21,1.69,1
Site 81,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123984,,no,960,2020-09-07T16:00,,,,8406.96,8353.03,173.09,562.70,54002.8192,141.3950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8353.03,53.93,1
Site 82,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-149756,,no,960,2020-09-07T16:00,,,,11539.85,2948.33,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11517.69,22.17,2
Site 83,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129758,,no,960,2020-09-07T16:00,,,,9836.78,1266.13,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9835.49,1.30,2
Site 84,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222160,,no,960,2020-09-07T16:00,,,,8683.89,8565.54,173.09,562.70,54002.8192,146.3150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8565.54,118.35,1
Site 85,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156388,,no,960,2020-09-07T16:00,,,,5189.74,5188.50,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5188.50,1.24,1
Site 86,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178899,,no,960,2020-09-07T16:00,,,,10419.75,1816.04,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10385.40,34.35,2
