agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 0,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-167975,,no,4740,2020-09-10T07:00,,,,12553.66,3973.36,173.09,562.70,54002.8192,619.4925,54002.8192,194.0000,41,1,1,1.000,1.000,REFUSED_ALL_FULL,12542.72,10.94,1,HISTORICAL_capacity_reference_not_a_scenario,1.2031,41,25-54,MALE,0,unimpaired,1,1,1,1,193.2658,0.6194,33567.4071,1.000,33567.4071
Site 1,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-222229,,no,4740,2020-09-10T07:00,,,,21775.95,13179.00,173.09,562.70,54002.8192,1048.1267,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,21748.36,27.58,1,HISTORICAL_capacity_reference_not_a_scenario,0.9270,29,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,196.9355,0.6312,34000.3276,1.000,34000.3276
Site 2,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-179260,,no,4740,2020-09-10T07:00,,,,9898.80,1291.76,173.09,562.70,54002.8192,841.1283,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,9861.12,37.68,1,HISTORICAL_capacity_reference_not_a_scenario,0.8257,33,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,193.6867,0.6208,33791.2593,1.000,33791.2593
Site 3,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-149715,,no,4740,2020-09-10T07:00,,,,12445.46,3823.05,173.09,562.70,54002.8192,668.8717,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,12392.41,53.04,1,HISTORICAL_capacity_reference_not_a_scenario,1.1114,35,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,193.4847,0.6201,33617.2801,1.000,33617.2801
Site 4,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-167871,,no,4740,2020-09-10T07:00,,,,21034.01,12463.40,173.09,562.70,54002.8192,824.8575,54002.8192,194.0000,60,1,1,1.000,1.000,REFUSED_ALL_FULL,21032.76,1.25,1,HISTORICAL_capacity_reference_not_a_scenario,1.1402,60,55-69,FEMALE,1,ambulant_impaired_no_aid,1,1,1,1,195.5215,0.6267,33774.8258,1.000,33774.8258
Site 5,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-140306,,no,4740,2020-09-10T07:00,,,,19322.01,10722.51,173.09,562.70,54002.8192,609.4042,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,19291.87,30.14,1,HISTORICAL_capacity_reference_not_a_scenario,1.4420,31,25-54,MALE,0,unimpaired,0,0,0,0,194.1075,0.6221,33557.2179,1.000,33557.2179
Site 6,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-123572,,no,4740,2020-09-10T07:00,,,,10583.45,1984.76,173.09,562.70,54002.8192,458.7117,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,10554.12,29.34,1,HISTORICAL_capacity_reference_not_a_scenario,1.5555,36,25-54,MALE,0,unimpaired,0,0,0,0,192.2390,0.6162,33405.0185,1.000,33405.0185
Site 7,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-145307,,no,4740,2020-09-10T07:00,,,,15545.10,6840.31,173.09,562.70,54002.8192,1411.6067,54002.8192,194.0000,38,1,0,1.000,1.000,REFUSED_ALL_FULL,15409.67,135.43,1,HISTORICAL_capacity_reference_not_a_scenario,0.5774,38,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,197.8950,0.6343,34367.4424,1.000,34367.4424
Site 8,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-167592,,no,4740,2020-09-10T07:00,,,,10736.64,2161.22,173.09,562.70,54002.8192,520.1008,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,10730.58,6.06,1,HISTORICAL_capacity_reference_not_a_scenario,1.3813,44,25-54,MALE,0,unimpaired,0,0,0,0,192.5252,0.6171,33467.0215,1.000,33467.0215
Site 9,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-130108,,no,4740,2020-09-10T07:00,,,,22143.68,13558.54,173.09,562.70,54002.8192,1403.6592,54002.8192,194.0000,26,0,1,1.000,1.000,REFUSED_ALL_FULL,22127.90,15.78,1,HISTORICAL_capacity_reference_not_a_scenario,0.7088,26,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,199.1070,0.6382,34359.4155,1.000,34359.4155
Site 10,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-178796,,no,4740,2020-09-10T07:00,,,,23530.17,14943.74,173.09,562.70,54002.8192,1282.8825,54002.8192,194.0000,62,0,0,1.000,1.000,REFUSED_ALL_FULL,23513.10,17.08,1,HISTORICAL_capacity_reference_not_a_scenario,0.8008,62,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,198.5852,0.6365,34237.4310,1.000,34237.4310
Site 11,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-123721,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,11576.54,2993.47,53.68,299.55,5228.7292,429.0717,5228.7292,24.4167,39,0,0,1.000,1.000,SHELTERED,11562.83,13.71,0,HISTORICAL_capacity_reference_not_a_scenario,1.6839,39,25-54,FEMALE,0,unimpaired,0,0,0,0,61.3330,0.6297,3622.8872,1.000,3622.8872
Site 12,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-212228,,no,4740,2020-09-10T07:00,,,,22800.18,14176.07,173.09,562.70,54002.8192,910.7725,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,22745.43,54.75,1,HISTORICAL_capacity_reference_not_a_scenario,1.0867,64,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,196.2285,0.6289,33861.5999,1.000,33861.5999
Site 13,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-112763,,no,4740,2020-09-10T07:00,,,,25109.91,16527.76,173.09,562.70,54002.8192,834.8867,54002.8192,194.0000,30,0,1,1.000,1.000,REFUSED_ALL_FULL,25097.12,12.78,1,HISTORICAL_capacity_reference_not_a_scenario,1.2479,30,25-54,OTHER,1,ambulant_impaired_no_aid,0,1,1,1,195.9760,0.6281,33784.9552,1.000,33784.9552
Site 14,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-150129,,no,4740,2020-09-10T07:00,,,,11224.32,2653.70,173.09,562.70,54002.8192,704.9650,54002.8192,194.0000,56,0,1,1.000,1.000,REFUSED_ALL_FULL,11223.06,1.26,1,HISTORICAL_capacity_reference_not_a_scenario,1.0226,56,55-69,FEMALE,0,unimpaired,0,1,1,1,193.4173,0.6199,33653.7343,1.000,33653.7343
Site 15,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-178967,CJ,yes,4740,2020-09-10T07:00,5845,2020-09-11T01:25,1105.0,11394.45,2823.83,53.72,299.55,5233.4300,432.7767,5233.4300,24.4333,30,0,0,1.000,1.000,SHELTERED,11393.19,1.26,0,HISTORICAL_capacity_reference_not_a_scenario,1.6800,30,25-54,MALE,0,unimpaired,0,0,0,0,61.3432,0.6297,3629.4967,1.000,3629.4967
Site 16,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-109302,,no,4740,2020-09-10T07:00,,,,21623.14,12973.56,173.09,562.70,54002.8192,602.3383,54002.8192,194.0000,37,0,0,1.000,1.000,REFUSED_ALL_FULL,21542.92,80.22,1,HISTORICAL_capacity_reference_not_a_scenario,1.5468,37,25-54,FEMALE,0,unimpaired,0,0,0,0,194.2590,0.6226,33550.0814,1.000,33550.0814
Site 17,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-167738,,no,4740,2020-09-10T07:00,,,,15939.06,7358.04,173.09,562.70,54002.8192,675.9225,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,15927.40,11.66,1,HISTORICAL_capacity_reference_not_a_scenario,1.1979,31,25-54,FEMALE,0,unimpaired,0,0,0,0,194.0738,0.6220,33624.4014,1.000,33624.4014
Site 18,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-112734,,no,4740,2020-09-10T07:00,,,,12046.53,3406.95,173.09,562.70,54002.8192,561.5300,54002.8192,194.0000,21,0,0,1.000,1.000,REFUSED_ALL_FULL,11976.31,70.22,1,HISTORICAL_capacity_reference_not_a_scenario,1.3144,21,18-24,FEMALE,0,unimpaired,0,0,0,0,192.9123,0.6183,33508.8650,1.000,33508.8650
Site 19,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-123807,,no,4740,2020-09-10T07:00,,,,17673.76,9082.86,173.09,562.70,54002.8192,1509.1400,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,17652.22,21.53,1,HISTORICAL_capacity_reference_not_a_scenario,0.5777,44,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,198.9218,0.6376,34465.9511,1.000,34465.9511
Site 20,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-221906,,no,4740,2020-09-10T07:00,,,,17816.50,9193.09,173.09,562.70,54002.8192,811.5008,54002.8192,194.0000,47,1,0,1.000,1.000,REFUSED_ALL_FULL,17762.45,54.05,1,HISTORICAL_capacity_reference_not_a_scenario,1.0571,47,25-54,MALE,0,unimpaired,1,0,1,1,195.0670,0.6252,33761.3355,1.000,33761.3355
Site 21,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-112757,,no,4740,2020-09-10T07:00,,,,18163.84,9593.20,173.09,562.70,54002.8192,763.2883,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,18162.56,1.29,1,HISTORICAL_capacity_reference_not_a_scenario,1.1317,64,55-69,MALE,0,unimpaired,0,0,0,1,194.8482,0.6245,33712.6409,1.000,33712.6409
Site 22,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-129822,,no,4740,2020-09-10T07:00,,,,10882.86,2274.70,173.09,562.70,54002.8192,560.6950,54002.8192,194.0000,46,0,1,1.000,1.000,REFUSED_ALL_FULL,10844.06,38.80,1,HISTORICAL_capacity_reference_not_a_scenario,1.2864,46,25-54,FEMALE,0,unimpaired,0,1,1,1,192.7103,0.6177,33508.0216,1.000,33508.0216
Site 23,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-221916,,no,4740,2020-09-10T07:00,,,,17434.60,8837.53,173.09,562.70,54002.8192,570.3475,54002.8192,194.0000,36,1,0,1.000,1.000,REFUSED_ALL_FULL,17406.89,27.71,1,HISTORICAL_capacity_reference_not_a_scenario,1.4673,36,25-54,MALE,0,unimpaired,1,0,1,1,193.6698,0.6207,33517.7707,1.000,33517.7707
Site 24,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-212331,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,49,1,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,HISTORICAL_capacity_reference_not_a_scenario,1.6864,49,25-54,OTHER,0,unimpaired,1,0,1,1,190.3200,0.6100,32941.7197,1.000,32941.7197
Site 25,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-221911,,no,4740,2020-09-10T07:00,,,,11733.50,3136.56,173.09,562.70,54002.8192,818.4342,54002.8192,194.0000,63,0,1,1.000,1.000,REFUSED_ALL_FULL,11705.92,27.58,1,HISTORICAL_capacity_reference_not_a_scenario,0.8916,63,55-69,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1,194.0402,0.6219,33768.3382,1.000,33768.3382
Site 26,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-156445,,no,4740,2020-09-10T07:00,,,,10780.19,2199.85,173.09,562.70,54002.8192,539.9000,54002.8192,194.0000,45,0,1,1.000,1.000,REFUSED_ALL_FULL,10769.21,10.98,1,HISTORICAL_capacity_reference_not_a_scenario,1.3336,45,25-54,FEMALE,0,unimpaired,0,1,1,1,192.6093,0.6173,33487.0187,1.000,33487.0187
Site 27,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-112666,,no,4740,2020-09-10T07:00,,,,10641.03,2041.30,173.09,562.70,54002.8192,499.3058,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,10610.66,30.37,1,HISTORICAL_capacity_reference_not_a_scenario,1.4360,44,25-54,FEMALE,0,unimpaired,0,0,0,0,192.4242,0.6167,33446.0186,1.000,33446.0186
Site 28,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-112538,OCC,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,901.14,872.32,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,57,0,0,1.000,1.000,SHELTERED,872.32,28.82,0,HISTORICAL_capacity_reference_not_a_scenario,1.4690,57,55-69,MALE,0,unimpaired,0,0,0,1,48.4600,0.6121,842.1360,1.000,842.1360
Site 29,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-119671,,no,4740,2020-09-10T07:00,,,,16434.48,7787.23,173.09,562.70,54002.8192,728.5642,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,16356.59,77.89,1,HISTORICAL_capacity_reference_not_a_scenario,1.1205,49,25-54,MALE,0,unimpaired,0,0,0,0,194.4442,0.6232,33677.5695,1.000,33677.5695
Site 30,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-156604,,no,4740,2020-09-10T07:00,,,,18107.15,9535.92,173.09,562.70,54002.8192,579.2208,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,18105.29,1.87,1,HISTORICAL_capacity_reference_not_a_scenario,1.4678,43,25-54,FEMALE,0,unimpaired,0,0,0,0,193.8045,0.6212,33526.7327,1.000,33526.7327
Site 31,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-212115,OCC,yes,4740,2020-09-10T07:00,4754,2020-09-10T07:14,14.0,1108.68,1103.61,17.27,112.10,1368.0458,13.9417,1368.0458,6.2500,52,0,0,1.000,1.000,SHELTERED,1103.61,5.07,0,HISTORICAL_capacity_reference_not_a_scenario,1.3182,52,25-54,MALE,0,unimpaired,0,0,0,0,48.5680,0.6130,848.5890,1.000,848.5890
Site 32,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-102540,,no,4740,2020-09-10T07:00,,,,12202.64,3596.66,173.09,562.70,54002.8192,634.0658,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,12166.02,36.62,1,HISTORICAL_capacity_reference_not_a_scenario,1.1657,22,18-24,FEMALE,0,unimpaired,0,0,0,0,193.2658,0.6194,33582.1262,1.000,33582.1262
Site 33,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-145224,,no,4740,2020-09-10T07:00,,,,19468.87,10799.35,173.09,562.70,54002.8192,585.7558,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,19368.71,100.16,1,HISTORICAL_capacity_reference_not_a_scenario,1.4946,25,25-54,MALE,0,unimpaired,0,0,0,0,193.9897,0.6218,33533.3331,1.000,33533.3331
Site 34,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-156610,,no,4740,2020-09-10T07:00,,,,20125.60,11533.20,173.09,562.70,54002.8192,631.8700,54002.8192,194.0000,40,1,0,1.000,1.000,REFUSED_ALL_FULL,20102.56,23.03,1,HISTORICAL_capacity_reference_not_a_scenario,1.4189,40,25-54,FEMALE,0,unimpaired,1,0,1,1,194.3095,0.6228,33579.9084,1.000,33579.9084
Site 35,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-201644,,no,4740,2020-09-10T07:00,,,,13454.33,4856.36,173.09,562.70,54002.8192,648.5983,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,13425.72,28.61,1,HISTORICAL_capacity_reference_not_a_scenario,1.1727,29,25-54,MALE,0,unimpaired,0,0,0,0,193.5520,0.6204,33596.8040,1.000,33596.8040
Site 36,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-145015,,no,4740,2020-09-10T07:00,,,,12046.67,3435.36,173.09,562.70,54002.8192,702.9975,54002.8192,194.0000,18,0,0,1.000,1.000,REFUSED_ALL_FULL,12004.72,41.96,1,HISTORICAL_capacity_reference_not_a_scenario,1.0446,18,18-24,MALE,0,unimpaired,0,0,0,0,193.5688,0.6204,33651.7472,1.000,33651.7472
Site 37,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-123905,,no,4740,2020-09-10T07:00,,,,11626.03,3043.33,173.09,562.70,54002.8192,645.6517,54002.8192,194.0000,39,0,1,1.000,1.000,REFUSED_ALL_FULL,11612.69,13.34,1,HISTORICAL_capacity_reference_not_a_scenario,1.1329,39,25-54,MALE,0,unimpaired,0,1,1,1,193.2153,0.6193,33593.8279,1.000,33593.8279
Site 38,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-149709,,no,4740,2020-09-10T07:00,,,,16099.52,7464.81,173.09,562.70,54002.8192,496.7192,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,16034.17,65.36,1,HISTORICAL_capacity_reference_not_a_scenario,1.6345,38,25-54,OTHER,0,unimpaired,0,0,0,0,193.0975,0.6189,33443.4061,1.000,33443.4061
Site 39,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-150087,,no,4740,2020-09-10T07:00,,,,11168.73,2598.05,173.09,562.70,54002.8192,490.1825,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,11167.41,1.32,1,HISTORICAL_capacity_reference_not_a_scenario,1.4869,22,18-24,MALE,0,unimpaired,0,0,0,0,192.4578,0.6169,33436.8040,1.000,33436.8040
Site 40,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-102045,,no,4740,2020-09-10T07:00,,,,20425.21,11833.88,173.09,562.70,54002.8192,734.8267,54002.8192,194.0000,59,0,1,1.000,1.000,REFUSED_ALL_FULL,20403.24,13.11,1,HISTORICAL_capacity_reference_not_a_scenario,1.2458,59,55-69,MALE,0,unimpaired,0,1,1,1,194.9323,0.6248,33683.8946,1.000,33683.8946
Site 41,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-178808,,no,4740,2020-09-10T07:00,,,,13685.79,5057.94,173.09,562.70,54002.8192,647.2867,54002.8192,194.0000,69,1,0,1.000,1.000,REFUSED_ALL_FULL,13627.30,58.49,1,HISTORICAL_capacity_reference_not_a_scenario,1.1808,69,55-69,FEMALE,0,unimpaired,1,0,1,1,193.5857,0.6205,33595.4792,1.000,33595.4792
Site 42,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-145308,,no,4740,2020-09-10T07:00,,,,11536.71,2963.02,173.09,562.70,54002.8192,589.4567,54002.8192,194.0000,62,1,0,1.000,1.000,REFUSED_ALL_FULL,11532.38,4.33,1,HISTORICAL_capacity_reference_not_a_scenario,1.2383,62,55-69,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1,192.9460,0.6184,33537.0709,1.000,33537.0709
Site 43,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-190729,,no,4740,2020-09-10T07:00,,,,11834.80,3230.45,173.09,562.70,54002.8192,451.8583,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,11799.81,34.99,1,HISTORICAL_capacity_reference_not_a_scenario,1.6321,35,25-54,MALE,0,unimpaired,0,0,0,0,192.3737,0.6166,33398.0966,1.000,33398.0966
Site 44,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-149705,,no,4740,2020-09-10T07:00,,,,16548.89,7956.45,173.09,562.70,54002.8192,1279.4100,54002.8192,194.0000,20,0,0,1.000,1.000,REFUSED_ALL_FULL,16525.81,23.08,1,HISTORICAL_capacity_reference_not_a_scenario,0.6581,20,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1,197.4068,0.6327,34233.9238,1.000,34233.9238
Site 45,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-149980,,no,4740,2020-09-10T07:00,,,,17738.98,9168.33,173.09,562.70,54002.8192,515.5750,54002.8192,194.0000,67,0,0,1.000,1.000,REFUSED_ALL_FULL,17737.69,1.30,1,HISTORICAL_capacity_reference_not_a_scenario,1.6342,67,55-69,MALE,0,unimpaired,0,0,0,1,193.3837,0.6198,33462.4504,1.000,33462.4504
Site 46,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-190456,,no,4740,2020-09-10T07:00,,,,16222.43,7651.80,173.09,562.70,54002.8192,821.1592,54002.8192,194.0000,20,0,1,1.000,1.000,REFUSED_ALL_FULL,16221.16,1.28,1,HISTORICAL_capacity_reference_not_a_scenario,0.9926,20,18-24,MALE,0,unimpaired,0,1,1,1,194.9155,0.6247,33771.0905,1.000,33771.0905
Site 47,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-212243,,no,4740,2020-09-10T07:00,,,,10351.41,1768.38,173.09,562.70,54002.8192,550.0192,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,10337.74,13.67,1,HISTORICAL_capacity_reference_not_a_scenario,1.2870,39,25-54,MALE,0,unimpaired,0,0,0,0,192.5925,0.6173,33497.2391,1.000,33497.2391
Site 48,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-102026,,no,4740,2020-09-10T07:00,,,,18677.15,10059.35,173.09,562.70,54002.8192,624.9775,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,18628.71,48.45,1,HISTORICAL_capacity_reference_not_a_scenario,1.3805,35,25-54,MALE,0,unimpaired,0,0,0,0,194.1412,0.6222,33572.9470,1.000,33572.9470
Site 49,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-134257,,no,4740,2020-09-10T07:00,,,,18418.88,9848.27,173.09,562.70,54002.8192,632.7642,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,18417.63,1.25,1,HISTORICAL_capacity_reference_not_a_scenario,1.3539,46,25-54,MALE,0,unimpaired,0,0,0,0,194.1580,0.6223,33580.8115,1.000,33580.8115
Site 50,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-167812,,no,4740,2020-09-10T07:00,,,,12438.54,3856.48,173.09,562.70,54002.8192,596.7058,54002.8192,194.0000,50,0,1,1.000,1.000,REFUSED_ALL_FULL,12425.84,12.70,1,HISTORICAL_capacity_reference_not_a_scenario,1.2448,50,25-54,MALE,0,unimpaired,0,1,1,1,193.1312,0.6190,33544.3926,1.000,33544.3926
Site 51,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,26-119730,,no,4740,2020-09-10T07:00,,,,21846.55,13275.87,173.09,562.70,54002.8192,1030.9825,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,21845.23,1.32,1,HISTORICAL_capacity_reference_not_a_scenario,0.9410,54,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,196.8513,0.6309,33983.0120,1.000,33983.0120
Site 52,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-201619,,no,4740,2020-09-10T07:00,,,,19488.68,10918.01,173.09,562.70,54002.8192,645.8283,54002.8192,194.0000,30,0,1,1.000,1.000,REFUSED_ALL_FULL,19487.37,1.31,1,HISTORICAL_capacity_reference_not_a_scenario,1.3688,30,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,194.3263,0.6228,33594.0063,1.000,33594.0063
Site 53,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-212205,,no,4740,2020-09-10T07:00,,,,12180.63,3556.17,173.09,562.70,54002.8192,532.3292,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,12125.53,55.10,1,HISTORICAL_capacity_reference_not_a_scenario,1.3967,36,25-54,FEMALE,0,unimpaired,0,0,0,0,192.7945,0.6179,33479.3722,1.000,33479.3722
Site 54,sim-20260726-005456-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,0bc943324ae6,25-123958,OCC,yes,4740,2020-09-10T07:00,4747,2020-09-10T07:07,7.0,703.22,672.74,17.20,112.10,1361.0750,6.9708,1361.0750,6.1333,45,0,0,1.000,1.000,SHELTERED,672.74,30.47,0,HISTORICAL_capacity_reference_not_a_scenario,1.5002,45,25-54,FEMALE,0,unimpaired,0,0,0,0,48.3790,0.6115,837.2963,1.000,837.2963
