shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,88,true,88,88,1011,1.0000,1535.30
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,175,true,175,175,4063,1.0000,22928.55
Clark_Center,Clark Center,-122.661942,45.512502,90,true,90,90,288,1.0000,386.49
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,90,true,0,0,0,0.0000,
Jeans_Place,Jean's Place,-122.654323,45.523278,60,true,60,60,300,1.0000,289.86
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,120,true,120,120,547,1.0000,628.50
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,100,true,100,100,802,1.0000,657.48
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,72,true,72,72,484,1.0000,1067.41
Willamette_Center,Willamette Center,-122.649327,45.485729,130,true,130,130,764,1.0000,962.19
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,72,true,72,72,181,1.0000,521.29
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,76,true,76,76,30,1.0000,912.97
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,150,true,150,150,861,1.0000,1451.78
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,52,true,2,2,0,0.0385,3874.32
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,54,true,15,15,0,0.2778,24502.38
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,21,true,21,21,15,1.0000,215.64
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,20,true,20,20,600,1.0000,3651.45
Avalon_Village,Avalon Village,-122.647011,45.504545,11,true,11,11,349,1.0000,778.83
Beacon_Village,Beacon Village,-122.585163,45.527605,11,true,11,11,180,1.0000,251.05
Dignity_Village,Dignity Village,-122.635880,45.590779,66,true,66,66,3982,1.0000,8152.70
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,42,true,42,42,197,1.0000,985.43
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,21,true,21,21,25,1.0000,343.74
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,32,true,32,32,138,1.0000,358.81
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,11,true,11,11,283,1.0000,384.86
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,11,true,11,11,29,1.0000,445.95
St_Johns_Village,St Johns Village,-122.750203,45.590193,21,true,21,21,172,1.0000,429.61
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,127,true,127,127,204,1.0000,610.98
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,30,true,30,30,244,1.0000,288.73
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,30,true,30,30,42,1.0000,526.13
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,33,true,33,33,164,1.0000,301.02
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,61,true,61,61,290,1.0000,8862.07
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,66,true,66,66,164,1.0000,968.56
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,42,true,42,42,279,1.0000,314.05
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,38,true,38,38,161,1.0000,405.57
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,90,true,90,90,83,1.0000,242.09
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,55,true,55,55,647,1.0000,482.15
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,66,true,66,66,185,1.0000,817.92
